Goal,Optimal_Actions,LLM_Optimal_Actions,Vital_Action_Predicates,Vital_Objects,Time_Limit_Exceeded,Error,Tree_Expanded_Number,Traversed_Number,Exploration_Number,Planning_Time_Total,Current_Cost,Action_Number,Recorded_Action_List,Tick_Time
IsOn_kitchenknife_kitchentable & IsOpen_microwave,"['Walk_microwave', 'Open_microwave', 'Walk_kitchenknife', 'LeftGrab_kitchenknife', 'Walk_kitchentable', 'LeftPut_kitchenknife_kitchentable']","['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_kitchentable', 'RightPut_kitchenknife_kitchentable', 'Walk_microwave', 'Open_microwave']","['Walk', 'Open', 'LeftGrab', 'LeftPut']","['microwave', 'kitchenknife', 'kitchentable']",True,True,1470,1470,285,1.006033182144165,0,0,[],4976
IsSwitchedOn_tv & IsClean_fridge,"['Walk_rag', 'RightGrab_rag', 'Walk_tv', 'PlugIn_tv', 'SwitchOn_tv', 'Walk_fridge', 'Wipe_fridge']","['Walk_tv', 'RightGrab_tv', 'Walk_fridge', 'Open_fridge', 'Wipe_fridge', 'SwitchOn_tv']","['Walk', 'RightGrab', 'PlugIn', 'SwitchOn', 'Wipe']","['rag', 'tv', 'fridge']",True,True,1309,1309,170,1.0298388004302979,0,0,[],4263
IsClean_bed & IsClean_fridge,"['Walk_rag', 'RightGrab_rag', 'Walk_fridge', 'Wipe_fridge', 'Walk_bed', 'Wipe_bed']","['Walk_bed', 'RightGrab_rag', 'Walk_fridge', 'Walk_faucet', 'SwitchOn_faucet', 'Wash_rag']","['Walk', 'RightGrab', 'Wipe']","['rag', 'fridge', 'bed']",False,False,1412,1412,236,0.4436314105987549,68,6,"['Walk(rag)', 'RightGrab(rag)', 'Walk(fridge)', 'Wipe(fridge)', 'Walk(bed)', 'Wipe(bed)']",14359
IsSwitchedOn_microwave & IsNear_self_garbagecan,"['Walk_microwave', 'PlugIn_microwave', 'SwitchOn_microwave', 'Walk_garbagecan']","['Walk_microwave', 'SwitchOn_microwave']","['Walk', 'PlugIn', 'SwitchOn']","['microwave', 'garbagecan']",False,False,96,96,38,0.015418052673339844,46,4,"['Walk(microwave)', 'PlugIn(microwave)', 'SwitchOn(microwave)', 'Walk(garbagecan)']",1089
IsPlugged_mouse & IsIn_wine_garbagecan,"['Walk_wine', 'LeftGrab_wine', 'Walk_garbagecan', 'LeftPutIn_wine_garbagecan', 'Walk_mouse', 'PlugIn_mouse']","['Walk_mouse', 'RightGrab_mouse', 'Walk_garbagecan', 'Open_garbagecan', 'PlugIn_mouse']","['Walk', 'LeftGrab', 'LeftPutIn', 'PlugIn']","['wine', 'garbagecan', 'mouse']",False,False,1624,1624,771,0.9600515365600586,68,6,"['Walk(wine)', 'RightGrab(wine)', 'Walk(garbagecan)', 'RightPutIn(wine,garbagecan)', 'Walk(mouse)', 'PlugIn(mouse)']",15454
IsNear_self_cutlets & IsPlugged_microwave & IsIn_rag_garbagecan,"['Walk_rag', 'RightGrab_rag', 'Walk_microwave', 'PlugIn_microwave', 'Walk_garbagecan', 'RightPutIn_rag_garbagecan', 'Walk_cutlets']","['Walk_cutlets', 'RightGrab_cutlets', 'Walk_garbagecan', 'LeftGrab_rag', 'RightPutIn_rag_garbagecan']","['Walk', 'RightGrab', 'PlugIn', 'RightPutIn']","['rag', 'microwave', 'garbagecan', 'cutlets']",True,True,1444,1444,627,1.000542163848877,0,0,[],5582
IsNear_self_plate & IsOpen_microwave & IsCut_cutlets,"['Walk_microwave', 'Open_microwave', 'Walk_cutlets', 'LeftGrab_cutlets', 'Walk_kitchenknife', 'RightGrab_kitchenknife', 'Cut_cutlets', 'Walk_plate']","['Walk_plate', 'RightGrab_plate', 'Walk_microwave', 'Open_microwave', 'Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_cutlets', 'LeftGrab_cutlets', 'Cut_cutlets']","['Walk', 'Open', 'LeftGrab', 'RightGrab', 'Cut']","['microwave', 'cutlets', 'kitchenknife', 'plate']",True,True,1704,1704,230,1.0016565322875977,0,0,[],5568
IsOn_apple_kitchentable & IsOpen_fridge & IsOpen_microwave,"['Walk_apple', 'RightGrab_apple', 'Walk_fridge', 'Open_fridge', 'Walk_microwave', 'Open_microwave', 'Walk_kitchentable', 'RightPut_apple_kitchentable']","['Walk_apple', 'RightGrab_apple', 'Walk_kitchentable', 'RightPut_apple_kitchentable', 'Open_fridge', 'Open_microwave']","['Walk', 'RightGrab', 'Open', 'RightPut']","['apple', 'fridge', 'microwave', 'kitchentable']",True,True,1552,1552,191,1.0045433044433594,0,0,[],5034
IsSwitchedOn_faucet & IsOpen_kitchencabinet,"['Walk_kitchencabinet', 'Open_kitchencabinet', 'Walk_faucet', 'SwitchOn_faucet']","['Walk_faucet', 'SwitchOn_faucet', 'Walk_kitchencabinet', 'Open_kitchencabinet']","['Walk', 'Open', 'SwitchOn']","['kitchencabinet', 'faucet']",False,False,684,684,126,0.11910891532897949,41,4,"['Walk(faucet)', 'SwitchOn(faucet)', 'Walk(kitchencabinet)', 'Open(kitchencabinet)']",5273
IsCut_cutlets & IsOpen_kitchencabinet,"['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_kitchencabinet', 'Open_kitchencabinet', 'Walk_cutlets', 'LeftGrab_cutlets', 'Cut_cutlets']","['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_kitchencabinet', 'Open_kitchencabinet']","['Walk', 'RightGrab', 'Open', 'LeftGrab', 'Cut']","['kitchenknife', 'kitchencabinet', 'cutlets']",True,True,1760,1760,570,1.0058295726776123,0,0,[],6416
IsCut_cutlets & IsPlugged_mouse,"['Walk_mouse', 'PlugIn_mouse', 'Walk_cutlets', 'LeftGrab_cutlets', 'Walk_kitchenknife', 'RightGrab_kitchenknife', 'Cut_cutlets']","['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_cutlets', 'LeftGrab_cutlets', 'Cut_cutlets', 'Walk_mouse', 'RightGrab_mouse', 'PlugIn_mouse']","['Walk', 'PlugIn', 'LeftGrab', 'RightGrab', 'Cut']","['mouse', 'cutlets', 'kitchenknife']",True,True,1555,1555,585,1.0027735233306885,0,0,[],5831
IsClean_garbagecan & IsOpen_window,"['Walk_rag', 'RightGrab_rag', 'Walk_window', 'Open_window', 'Walk_garbagecan', 'Wipe_garbagecan']","['Walk_garbagecan', 'RightGrab_garbagecan', 'Walk_window', 'Open_window']","['Walk', 'RightGrab', 'Open', 'Wipe']","['rag', 'window', 'garbagecan']",False,False,1592,1592,744,0.9929516315460205,62,6,"['Walk(rag)', 'RightGrab(rag)', 'Walk(garbagecan)', 'Wipe(garbagecan)', 'Walk(window)', 'Open(window)']",12412
IsOn_wine_kitchentable & IsNear_self_mouse,"['Walk_wine', 'LeftGrab_wine', 'Walk_kitchentable', 'LeftPut_wine_kitchentable', 'Walk_mouse']","['Walk_mouse', 'RightGrab_mouse', 'Walk_kitchentable', 'RightPut_wine_kitchentable']","['Walk', 'LeftGrab', 'LeftPut']","['wine', 'kitchentable', 'mouse']",False,False,134,134,57,0.02116560935974121,56,5,"['Walk(wine)', 'RightGrab(wine)', 'Walk(kitchentable)', 'RightPut(wine,kitchentable)', 'Walk(mouse)']",358
IsOn_plate_bed & IsClean_window,"['Walk_plate', 'RightGrab_plate', 'Walk_bed', 'RightPut_plate_bed', 'Walk_rag', 'LeftGrab_rag', 'Walk_window', 'Wipe_window']","['Walk_plate', 'RightGrab_plate', 'Walk_bed', 'RightPut_plate_bed', 'Walk_rag', 'RightGrab_rag', 'Walk_window', 'Wipe_window']","['Walk', 'RightGrab', 'RightPut', 'LeftGrab', 'Wipe']","['plate', 'bed', 'rag', 'window']",True,True,1848,1848,369,1.0017216205596924,0,0,[],6278
IsIn_cutlets_kitchencabinet & IsClose_kitchencabinet & IsOn_cutlets_bed,"['Walk_cutlets', 'LeftGrab_cutlets', 'RightGrab_cutlets', 'Walk_bed', 'LeftPut_cutlets_bed', 'Walk_kitchencabinet', 'Open_kitchencabinet', 'RightPutIn_cutlets_kitchencabinet', 'Close_kitchencabinet']","['Walk_cutlets', 'RightGrab_cutlets', 'Walk_kitchencabinet', 'Close_kitchencabinet', 'RightPut_cutlets_kitchencabinet', 'Walk_bed', 'RightPut_cutlets_bed']","['Walk', 'LeftGrab', 'RightGrab', 'LeftPut', 'Open', 'RightPutIn', 'Close']","['cutlets', 'bed', 'kitchencabinet']",True,True,2309,2309,799,1.0011372566223145,0,0,[],8521
IsSwitchedOn_microwave & IsOpen_window,"['Walk_microwave', 'PlugIn_microwave', 'SwitchOn_microwave', 'Walk_window', 'Open_window']","['Walk_microwave', 'SwitchOn_microwave', 'Walk_window', 'Open_window']","['Walk', 'PlugIn', 'SwitchOn', 'Open']","['microwave', 'window']",False,False,1483,1483,190,0.9667568206787109,49,5,"['Walk(microwave)', 'PlugIn(microwave)', 'SwitchOn(microwave)', 'Walk(window)', 'Open(window)']",2182
IsSwitchedOn_microwave & IsPlugged_fridge,"['Walk_microwave', 'PlugIn_microwave', 'SwitchOn_microwave', 'Walk_fridge', 'PlugIn_fridge']","['Walk_microwave', 'SwitchOn_microwave', 'Walk_fridge', 'PlugIn_fridge']","['Walk', 'PlugIn', 'SwitchOn']","['microwave', 'fridge']",True,True,1578,1578,261,1.000087022781372,0,0,[],5252
IsNear_self_rag & IsSwitchedOn_microwave & IsIn_rag_microwave,"['Walk_rag', 'RightGrab_rag', 'Walk_microwave', 'PlugIn_microwave', 'Open_microwave', 'RightPutIn_rag_microwave', 'Close_microwave', 'SwitchOn_microwave', 'Walk_rag']","['Walk_rag', 'RightGrab_rag', 'Walk_microwave', 'SwitchOn_microwave', 'RightPutIn_rag_microwave']","['Walk', 'RightGrab', 'PlugIn', 'Open', 'RightPutIn', 'Close', 'SwitchOn']","['rag', 'microwave']",True,True,2117,2117,333,1.0367424488067627,0,0,[],7013
IsOn_wine_kitchentable & IsOn_cutlets_bed,"['Walk_cutlets', 'LeftGrab_cutlets', 'Walk_bed', 'LeftPut_cutlets_bed', 'Walk_wine', 'LeftGrab_wine', 'Walk_kitchentable', 'LeftPut_wine_kitchentable']","['Walk_wine', 'RightGrab_wine', 'Walk_kitchentable', 'RightPut_wine_kitchentable', 'Walk_cutlets', 'RightGrab_cutlets', 'Walk_bed', 'RightPut_cutlets_bed']","['Walk', 'LeftGrab', 'LeftPut']","['cutlets', 'bed', 'wine', 'kitchentable']",True,True,2377,2377,491,1.0318708419799805,0,0,[],8109
IsOn_plate_kitchentable & IsOpen_kitchencabinet,"['Walk_kitchencabinet', 'Open_kitchencabinet', 'Walk_plate', 'LeftGrab_plate', 'Walk_kitchentable', 'LeftPut_plate_kitchentable']","['Walk_plate', 'RightGrab_plate', 'Walk_kitchentable', 'RightPut_plate_kitchentable', 'Walk_kitchencabinet', 'Open_kitchencabinet']","['Walk', 'Open', 'LeftGrab', 'LeftPut']","['kitchencabinet', 'plate', 'kitchentable']",False,False,1470,1470,583,0.5580203533172607,59,6,"['Walk(plate)', 'RightGrab(plate)', 'Walk(kitchentable)', 'RightPut(plate,kitchentable)', 'Walk(kitchencabinet)', 'Open(kitchencabinet)']",17834
IsSwitchedOn_candle & IsSwitchedOn_microwave,"['Walk_microwave', 'PlugIn_microwave', 'SwitchOn_microwave', 'Walk_candle', 'SwitchOn_candle']","['Walk_candle', 'SwitchOn_candle']","['Walk', 'PlugIn', 'SwitchOn']","['microwave', 'candle']",True,True,1446,1446,170,1.0046091079711914,0,0,[],4674
IsPlugged_fridge & IsSwitchedOn_tv & IsPlugged_microwave,"['Walk_microwave', 'PlugIn_microwave', 'Walk_fridge', 'PlugIn_fridge', 'Walk_tv', 'PlugIn_tv', 'SwitchOn_tv']","['Walk_fridge', 'PlugIn_fridge', 'Walk_tv', 'SwitchOn_tv', 'Walk_microwave', 'PlugIn_microwave']","['Walk', 'PlugIn', 'SwitchOn']","['microwave', 'fridge', 'tv']",True,True,1626,1626,174,1.0016686916351318,0,0,[],5222
IsCut_apple & IsNear_self_rag,"['Walk_apple', 'LeftGrab_apple', 'Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_rag', 'Cut_apple']","['Walk_rag', 'RightGrab_rag', 'Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_apple', 'RightGrab_apple', 'Cut_apple']","['Walk', 'LeftGrab', 'RightGrab', 'Cut']","['apple', 'kitchenknife', 'rag']",False,False,638,638,61,0.35076427459716797,72,6,"['Walk(apple)', 'LeftGrab(apple)', 'Walk(kitchenknife)', 'RightGrab(kitchenknife)', 'Walk(rag)', 'Cut(apple)']",3854
IsOpen_fridge & IsSwitchedOn_tv,"['Walk_tv', 'PlugIn_tv', 'SwitchOn_tv', 'Walk_fridge', 'Open_fridge']","['Walk_fridge', 'Open_fridge', 'Walk_tv', 'SwitchOn_tv']","['Walk', 'PlugIn', 'SwitchOn', 'Open']","['tv', 'fridge']",True,True,1393,1393,170,1.000234842300415,0,0,[],4515
IsIn_kitchenknife_garbagecan & IsNear_self_mouse & IsOpen_microwave,"['Walk_microwave', 'Open_microwave', 'Walk_kitchenknife', 'LeftGrab_kitchenknife', 'Walk_garbagecan', 'LeftPutIn_kitchenknife_garbagecan', 'Walk_mouse']","['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_garbagecan', 'RightPutIn_kitchenknife_garbagecan', 'Walk_self', 'RightGrab_self', 'Walk_mouse', 'RightPut_self_mouse', 'Walk_microwave', 'Open_microwave']","['Walk', 'Open', 'LeftGrab', 'LeftPutIn']","['microwave', 'kitchenknife', 'garbagecan', 'mouse']",True,True,1682,1682,406,1.004582405090332,0,0,[],5854
IsPlugged_microwave & IsOpen_window & IsPlugged_tv,"['Walk_window', 'Open_window', 'Walk_microwave', 'PlugIn_microwave', 'Walk_tv', 'PlugIn_tv']","['Walk_microwave', 'SwitchOn_microwave', 'Walk_window', 'Open_window', 'Walk_tv', 'PlugIn_tv']","['Walk', 'Open', 'PlugIn']","['window', 'microwave', 'tv']",True,True,1507,1507,156,1.0004117488861084,0,0,[],4829
IsSwitchedOn_tv & IsNear_self_candle,"['Walk_tv', 'PlugIn_tv', 'SwitchOn_tv', 'Walk_candle']","['Walk_tv', 'RightGrab_tv', 'Walk_candle', 'SwitchOn_tv']","['Walk', 'PlugIn', 'SwitchOn']","['tv', 'candle']",False,False,40,40,13,0.004900455474853516,46,4,"['Walk(tv)', 'PlugIn(tv)', 'SwitchOn(tv)', 'Walk(candle)']",213
IsOpen_microwave & IsPlugged_fridge & IsPlugged_mouse,"['Walk_microwave', 'Open_microwave', 'Walk_mouse', 'PlugIn_mouse', 'Walk_fridge', 'PlugIn_fridge']","['Walk_microwave', 'Open_microwave', 'Walk_fridge', 'PlugIn_fridge', 'Walk_mouse', 'PlugIn_mouse']","['Walk', 'Open', 'PlugIn']","['microwave', 'mouse', 'fridge']",True,True,1540,1540,166,1.0245754718780518,0,0,[],4948
IsNear_self_apple & IsIn_cutlets_microwave & IsClose_microwave,"['Walk_cutlets', 'RightGrab_cutlets', 'Walk_microwave', 'PlugIn_microwave', 'Open_microwave', 'RightPutIn_cutlets_microwave', 'Close_microwave', 'Walk_apple']","['Walk_apple', 'RightGrab_apple', 'Walk_microwave', 'Open_microwave', 'RightPutIn_apple_microwave', 'Close_microwave']","['Walk', 'RightGrab', 'PlugIn', 'Open', 'RightPutIn', 'Close']","['cutlets', 'microwave', 'apple']",True,True,2126,2126,590,1.0001521110534668,0,0,[],7554
IsPlugged_tv & IsOn_wine_bed,"['Walk_wine', 'LeftGrab_wine', 'Walk_bed', 'LeftPut_wine_bed', 'Walk_tv', 'PlugIn_tv']","['Walk_tv', 'RightGrab_tv', 'Walk_mouse', 'RightGrab_mouse', 'Walk_wine', 'RightGrab_wine', 'Walk_bed', 'RightPut_wine_bed']","['Walk', 'LeftGrab', 'LeftPut', 'PlugIn']","['wine', 'bed', 'tv']",True,True,1292,1292,630,1.00038480758667,0,0,[],5132
IsClean_candle & IsOn_rag_kitchencabinet,"['Walk_rag', 'LeftGrab_rag', 'Walk_candle', 'Wipe_candle', 'Walk_kitchencabinet', 'LeftPut_rag_kitchencabinet']","['Walk_candle', 'RightGrab_candle', 'Walk_rag', 'RightGrab_rag', 'Walk_kitchencabinet', 'RightPut_rag_kitchencabinet', 'SwitchOn_candle']","['Walk', 'LeftGrab', 'Wipe', 'LeftPut']","['rag', 'candle', 'kitchencabinet']",False,False,1274,1274,288,0.34328675270080566,65,6,"['Walk(rag)', 'RightGrab(rag)', 'Walk(candle)', 'Wipe(candle)', 'Walk(kitchencabinet)', 'RightPut(rag,kitchencabinet)']",3471
IsOn_rag_kitchentable & IsSwitchedOn_candle,"['Walk_rag', 'LeftGrab_rag', 'Walk_kitchentable', 'LeftPut_rag_kitchentable', 'Walk_candle', 'SwitchOn_candle']","['Walk_rag', 'RightGrab_rag', 'Walk_kitchentable', 'RightPut_rag_kitchentable', 'Walk_candle', 'SwitchOn_candle']","['Walk', 'LeftGrab', 'LeftPut', 'SwitchOn']","['rag', 'kitchentable', 'candle']",True,True,1831,1831,645,1.003251075744629,0,0,[],6779
IsIn_cutlets_kitchencabinet & IsClose_kitchencabinet & IsNear_self_cutlets,"['Walk_cutlets', 'RightGrab_cutlets', 'Walk_kitchencabinet', 'Open_kitchencabinet', 'RightPutIn_cutlets_kitchencabinet', 'Close_kitchencabinet', 'Walk_cutlets']","['Walk_cutlets', 'RightGrab_cutlets', 'Walk_kitchencabinet', 'Close_kitchencabinet', 'RightPutIn_cutlets_kitchencabinet']","['Walk', 'RightGrab', 'Open', 'RightPutIn', 'Close']","['cutlets', 'kitchencabinet']",False,False,1849,1849,793,0.8554666042327881,66,7,"['Walk(cutlets)', 'RightGrab(cutlets)', 'Walk(kitchencabinet)', 'Open(kitchencabinet)', 'RightPutIn(cutlets,kitchencabinet)', 'Close(kitchencabinet)', 'Walk(cutlets)']",28515
IsSwitchedOn_candle & IsPlugged_tv & IsNear_self_faucet,"['Walk_candle', 'SwitchOn_candle', 'Walk_tv', 'PlugIn_tv', 'Walk_faucet']","['Walk_candle', 'SwitchOn_candle', 'Walk_tv', 'PlugIn_tv', 'Walk_faucet']","['Walk', 'SwitchOn', 'PlugIn']","['candle', 'tv', 'faucet']",False,False,909,909,68,0.07538080215454102,61,5,"['Walk(candle)', 'SwitchOn(candle)', 'Walk(tv)', 'PlugIn(tv)', 'Walk(faucet)']",3614
IsIn_kitchenknife_kitchencabinet & IsClose_kitchencabinet & IsPlugged_fridge,"['Walk_fridge', 'PlugIn_fridge', 'Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_kitchencabinet', 'Open_kitchencabinet', 'RightPutIn_kitchenknife_kitchencabinet', 'Close_kitchencabinet']","['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_kitchencabinet', 'Close_kitchencabinet', 'Walk_fridge', 'PlugIn_fridge']","['Walk', 'PlugIn', 'RightGrab', 'Open', 'RightPutIn', 'Close']","['fridge', 'kitchenknife', 'kitchencabinet']",True,True,2141,2141,588,1.0020768642425537,0,0,[],7595
IsPlugged_tv & IsNear_self_cutlets,"['Walk_tv', 'PlugIn_tv', 'Walk_cutlets']","['Walk_cutlets', 'RightGrab_cutlets', 'Walk_tv', 'SwitchOn_tv']","['Walk', 'PlugIn']","['tv', 'cutlets']",False,False,30,30,7,0.0024254322052001953,38,3,"['Walk(tv)', 'PlugIn(tv)', 'Walk(cutlets)']",86
IsOn_plate_bed & IsClean_faucet,"['Walk_plate', 'RightGrab_plate', 'Walk_bed', 'RightPut_plate_bed', 'Walk_rag', 'LeftGrab_rag', 'Walk_faucet', 'Wipe_faucet']","['Walk_plate', 'RightGrab_plate', 'Walk_bed', 'RightPut_plate_bed', 'Walk_faucet', 'RightGrab_faucet', 'Walk_rag', 'RightGrab_rag', 'Wash_faucet']","['Walk', 'RightGrab', 'RightPut', 'LeftGrab', 'Wipe']","['plate', 'bed', 'rag', 'faucet']",True,True,2099,2099,400,1.0019876956939697,0,0,[],7093
IsNear_self_tv & IsClean_plate,"['Walk_rag', 'LeftGrab_rag', 'Walk_plate', 'Wipe_plate', 'Walk_tv']","['Walk_tv', 'RightGrab_tv', 'Walk_plate', 'RightGrab_plate', 'Walk_faucet', 'SwitchOn_faucet', 'Wash_plate']","['Walk', 'LeftGrab', 'Wipe']","['rag', 'plate', 'tv']",False,False,79,79,23,0.00971674919128418,59,5,"['Walk(rag)', 'RightGrab(rag)', 'Walk(plate)', 'Wipe(plate)', 'Walk(tv)']",236
IsOpen_window & IsOn_rag_bed & IsPlugged_microwave,"['Walk_window', 'Open_window', 'Walk_microwave', 'PlugIn_microwave', 'Walk_rag', 'LeftGrab_rag', 'Walk_bed', 'LeftPut_rag_bed']","['Walk_rag', 'RightGrab_rag', 'Walk_bed', 'RightPut_rag_bed', 'Walk_window', 'Open_window']","['Walk', 'Open', 'PlugIn', 'LeftGrab', 'LeftPut']","['window', 'microwave', 'rag', 'bed']",True,True,1443,1443,200,1.0052995681762695,0,0,[],4725
IsClean_candle & IsSwitchedOn_faucet,"['Walk_faucet', 'SwitchOn_faucet', 'Walk_rag', 'LeftGrab_rag', 'Walk_candle', 'Wipe_candle']","['Walk_candle', 'RightGrab_candle', 'Walk_faucet', 'SwitchOn_faucet', 'RightPut_candle_kitchentable']","['Walk', 'SwitchOn', 'LeftGrab', 'Wipe']","['faucet', 'rag', 'candle']",False,False,1371,1371,680,0.9351634979248047,67,6,"['Walk(rag)', 'RightGrab(rag)', 'Walk(candle)', 'Wipe(candle)', 'Walk(faucet)', 'SwitchOn(faucet)']",5616
IsOpen_kitchencabinet & IsNear_self_plate,"['Walk_kitchencabinet', 'Open_kitchencabinet', 'Walk_plate']","['Walk_kitchencabinet', 'Open_kitchencabinet']","['Walk', 'Open']","['kitchencabinet', 'plate']",False,False,55,55,9,0.00360107421875,33,3,"['Walk(kitchencabinet)', 'Open(kitchencabinet)', 'Walk(plate)']",132
IsOn_cutlets_bed & IsSwitchedOn_faucet,"['Walk_faucet', 'SwitchOn_faucet', 'Walk_cutlets', 'RightGrab_cutlets', 'Walk_bed', 'RightPut_cutlets_bed']","['Walk_cutlets', 'RightGrab_cutlets', 'Walk_bed', 'RightPut_cutlets_bed', 'Walk_faucet', 'SwitchOn_faucet']","['Walk', 'SwitchOn', 'RightGrab', 'RightPut']","['faucet', 'cutlets', 'bed']",True,True,1841,1841,652,1.0005462169647217,0,0,[],6823
IsIn_wine_fridge & IsClose_fridge & IsNear_self_kitchentable,"['Walk_wine', 'RightGrab_wine', 'Walk_fridge', 'Open_fridge', 'PlugIn_fridge', 'RightPutIn_wine_fridge', 'Close_fridge', 'Walk_kitchentable']","['Walk_wine', 'RightGrab_wine', 'Walk_fridge', 'Close_fridge', 'Walk_kitchentable', 'RightPut_wine_kitchentable']","['Walk', 'RightGrab', 'Open', 'PlugIn', 'RightPutIn', 'Close']","['wine', 'fridge', 'kitchentable']",True,True,2148,2148,564,1.0014941692352295,0,0,[],7568
IsOpen_kitchencabinet & IsPlugged_tv,"['Walk_kitchencabinet', 'Open_kitchencabinet', 'Walk_tv', 'PlugIn_tv']","['Walk_kitchencabinet', 'Open_kitchencabinet', 'Walk_tv', 'PlugIn_tv']","['Walk', 'Open', 'PlugIn']","['kitchencabinet', 'tv']",False,False,654,654,115,0.09555196762084961,41,4,"['Walk(tv)', 'PlugIn(tv)', 'Walk(kitchencabinet)', 'Open(kitchencabinet)']",4970
IsClean_kitchencabinet & IsNear_self_mouse,"['Walk_rag', 'LeftGrab_rag', 'Walk_kitchencabinet', 'Wipe_kitchencabinet', 'Walk_mouse']","['Walk_kitchencabinet', 'RightGrab_mouse', 'Walk_faucet', 'SwitchOn_faucet', 'Wash_mouse', 'Open_kitchencabinet', 'RightPut_mouse_kitchencabinet']","['Walk', 'LeftGrab', 'Wipe']","['rag', 'kitchencabinet', 'mouse']",False,False,133,133,59,0.03409767150878906,59,5,"['Walk(rag)', 'RightGrab(rag)', 'Walk(kitchencabinet)', 'Wipe(kitchencabinet)', 'Walk(mouse)']",470
IsOpen_fridge & IsPlugged_fridge,"['Walk_fridge', 'Open_fridge', 'PlugIn_fridge']","['Walk_fridge', 'Open_fridge', 'PlugIn_fridge']","['Walk', 'Open', 'PlugIn']",['fridge'],False,False,23,23,16,0.010158777236938477,26,3,"['Walk(fridge)', 'PlugIn(fridge)', 'Open(fridge)']",49
IsNear_self_microwave & IsClean_apple,"['Walk_apple', 'RightGrab_apple', 'Walk_faucet', 'SwitchOn_faucet', 'Wash_apple', 'Walk_microwave']","['Walk_microwave', 'RightGrab_microwave', 'Walk_apple', 'RightGrab_apple', 'Walk_faucet', 'SwitchOn_faucet', 'Wash_apple']","['Walk', 'RightGrab', 'SwitchOn', 'Wash']","['apple', 'faucet', 'microwave']",False,False,823,823,138,0.09054422378540039,67,6,"['Walk(apple)', 'RightGrab(apple)', 'Walk(faucet)', 'SwitchOn(faucet)', 'Wash(apple)', 'Walk(microwave)']",3333
IsNear_self_garbagecan & IsIn_plate_kitchencabinet & IsClose_kitchencabinet,"['Walk_plate', 'RightGrab_plate', 'Walk_kitchencabinet', 'Open_kitchencabinet', 'RightPutIn_plate_kitchencabinet', 'Close_kitchencabinet', 'Walk_garbagecan']","['Walk_garbagecan', 'RightGrab_garbagecan', 'Walk_kitchencabinet', 'RightPutIn_garbagecan_kitchencabinet', 'Close_kitchencabinet']","['Walk', 'RightGrab', 'Open', 'RightPutIn', 'Close']","['plate', 'kitchencabinet', 'garbagecan']",False,False,1937,1937,859,0.9255232810974121,66,7,"['Walk(plate)', 'RightGrab(plate)', 'Walk(kitchencabinet)', 'Open(kitchencabinet)', 'RightPutIn(plate,kitchencabinet)', 'Close(kitchencabinet)', 'Walk(garbagecan)']",38618
IsPlugged_fridge & IsPlugged_fridge & IsCut_cutlets,"['Walk_fridge', 'PlugIn_fridge', 'Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_cutlets', 'LeftGrab_cutlets', 'Cut_cutlets']","['Walk_fridge', 'RightGrab_fridge', 'Walk_plug', 'RightGrab_mouse', 'PlugIn_fridge', 'Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_cutlets', 'LeftGrab_cutlets', 'Cut_cutlets']","['Walk', 'PlugIn', 'RightGrab', 'LeftGrab', 'Cut']","['fridge', 'kitchenknife', 'cutlets']",True,True,1709,1709,606,1.0038604736328125,0,0,[],6335
