Goal,Optimal_Actions,LLM_Optimal_Actions,Vital_Action_Predicates,Vital_Objects,Time_Limit_Exceeded,Error,Tree_Expanded_Number,Traversed_Number,Exploration_Number,Planning_Time_Total,Current_Cost,Action_Number,Recorded_Action_List,Tick_Time
IsPlugged_cellphone & IsOn_candle_bathroomcabinet,"['Walk_candle', 'RightGrab_candle', 'Walk_bathroomcabinet', 'RightPut_candle_bathroomcabinet', 'Walk_cellphone', 'PlugIn_cellphone']","['Walk_bathroomcabinet', 'RightGrab_candle', 'Walk_cellphone', 'PlugIn_cellphone']","['Walk', 'RightGrab', 'RightPut', 'PlugIn']","['candle', 'bathroomcabinet', 'cellphone']",True,True,751,751,52,1.005199909210205,0,0,[],2353
IsClean_clothesshirt & IsSwitchedOn_wallphone,"['Walk_rag', 'RightGrab_rag', 'Walk_clothesshirt', 'Wipe_clothesshirt', 'Walk_wallphone', 'PlugIn_wallphone', 'SwitchOn_wallphone']","['Walk_clothesshirt', 'RightGrab_clothesshirt', 'Walk_faucet', 'SwitchOn_faucet', 'Wash_clothesshirt', 'Walk_wallphone', 'SwitchOn_wallphone']","['Walk', 'RightGrab', 'Wipe', 'PlugIn', 'SwitchOn']","['rag', 'clothesshirt', 'wallphone']",True,True,14531,14531,19,1.021845817565918,0,0,[],43627
IsOpen_fridge & IsCut_cutlets,"['Walk_fridge', 'Open_fridge', 'Walk_cutlets', 'LeftGrab_cutlets', 'Walk_kitchenknife', 'RightGrab_kitchenknife', 'Cut_cutlets']","['Walk_fridge', 'Open_fridge', 'Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_cutlets', 'LeftGrab_cutlets', 'Cut_cutlets']","['Walk', 'Open', 'LeftGrab', 'RightGrab', 'Cut']","['fridge', 'cutlets', 'kitchenknife']",True,True,3769,3769,146,1.0031771659851074,0,0,[],11595
IsClean_bathtub & IsPlugged_oven,"['Walk_rag', 'RightGrab_rag', 'Walk_oven', 'PlugIn_oven', 'Walk_bathtub', 'Wipe_bathtub']","['Walk_bathtub', 'RightGrab_rag', 'Walk_faucet', 'SwitchOn_faucet', 'Wash_bathtub', 'Walk_oven', 'PlugIn_oven']","['Walk', 'RightGrab', 'PlugIn', 'Wipe']","['rag', 'oven', 'bathtub']",True,True,185,185,107,1.0082347393035889,0,0,[],765
IsClean_condimentbottle & IsSwitchedOn_computer,"['Walk_computer', 'SwitchOn_computer', 'Walk_rag', 'LeftGrab_rag', 'Walk_condimentbottle', 'Wipe_condimentbottle']","['Walk_condimentbottle', 'RightGrab_condimentbottle', 'Walk_sink', 'SwitchOn_faucet', 'Wash_condimentbottle', 'Walk_computer', 'SwitchOn_computer']","['Walk', 'SwitchOn', 'LeftGrab', 'Wipe']","['computer', 'rag', 'condimentbottle']",True,True,7670,7670,15,1.189239263534546,0,0,[],23036
IsNear_self_condimentshaker & IsClean_rug & IsOpen_clothespile,"['Walk_rag', 'RightGrab_rag', 'Walk_clothespile', 'Open_clothespile', 'Walk_rug', 'Wipe_rug', 'Walk_condimentshaker']","['Walk_condimentshaker', 'RightGrab_condimentshaker', 'Walk_rug', 'RightGrab_rug', 'Walk_clothespile', 'Open_clothespile']","['Walk', 'RightGrab', 'Open', 'Wipe']","['rag', 'clothespile', 'rug', 'condimentshaker']",True,True,4042,4042,92,1.0059077739715576,0,0,[],12306
IsIn_salad_toilet & IsClose_toilet & IsOpen_milk,"['Walk_salad', 'RightGrab_salad', 'Walk_milk', 'Open_milk', 'Walk_toilet', 'Open_toilet', 'RightPutIn_salad_toilet', 'Close_toilet']","['Walk_salad', 'RightGrab_salad', 'Walk_toilet', 'Close_toilet', 'Walk_milk', 'Open_milk']","['Walk', 'RightGrab', 'Open', 'RightPutIn', 'Close']","['salad', 'milk', 'toilet']",True,True,2316,2316,28,1.0821399688720703,0,0,[],7000
IsPlugged_tv & IsOpen_garbagecan & IsCut_apple,"['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_tv', 'PlugIn_tv', 'Walk_garbagecan', 'Open_garbagecan', 'Walk_apple', 'LeftGrab_apple', 'Cut_apple']","['Walk_tv', 'SwitchOn_tv', 'Walk_garbagecan', 'Open_garbagecan', 'Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_apple', 'RightGrab_apple', 'Cut_apple']","['Walk', 'RightGrab', 'PlugIn', 'Open', 'LeftGrab', 'Cut']","['kitchenknife', 'tv', 'garbagecan', 'apple']",True,True,374,374,66,1.0148823261260986,0,0,[],1250
IsOpen_fridge & IsIn_wine_stove & IsClose_stove,"['Walk_wine', 'RightGrab_wine', 'Walk_stove', 'Open_stove', 'RightPutIn_wine_stove', 'Close_stove', 'Walk_fridge', 'Open_fridge']","['Walk_fridge', 'Open_fridge', 'Walk_wine', 'RightGrab_wine', 'Walk_stove', 'Close_stove']","['Walk', 'RightGrab', 'Open', 'RightPutIn', 'Close']","['wine', 'stove', 'fridge']",True,True,430,430,68,1.0217416286468506,0,0,[],1422
IsSwitchedOn_faucet & IsIn_fryingpan_kitchencabinet & IsClose_kitchencabinet,"['Walk_fryingpan', 'RightGrab_fryingpan', 'Walk_kitchencabinet', 'Open_kitchencabinet', 'RightPutIn_fryingpan_kitchencabinet', 'Close_kitchencabinet', 'Walk_faucet', 'SwitchOn_faucet']","['Walk_faucet', 'SwitchOn_faucet', 'Walk_fryingpan', 'RightGrab_fryingpan', 'Walk_kitchencabinet', 'Close_kitchencabinet']","['Walk', 'RightGrab', 'Open', 'RightPutIn', 'Close', 'SwitchOn']","['fryingpan', 'kitchencabinet', 'faucet']",True,True,2654,2654,28,1.0197217464447021,0,0,[],8014
IsOpen_toothpaste & IsCut_pie,"['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_toothpaste', 'Open_toothpaste', 'Walk_pie', 'LeftGrab_pie', 'Cut_pie']","['Walk_toothpaste', 'RightGrab_toothpaste', 'Open_toothpaste']","['Walk', 'RightGrab', 'Open', 'LeftGrab', 'Cut']","['kitchenknife', 'toothpaste', 'pie']",True,True,10845,10845,29,1.1528599262237549,0,0,[],32589
IsOn_pear_boardgame & IsCut_salmon & IsNear_self_salad,"['Walk_pear', 'RightGrab_pear', 'Walk_boardgame', 'RightPut_pear_boardgame', 'Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_salmon', 'LeftGrab_salmon', 'Walk_salad', 'Cut_salmon']","['Walk_pear', 'RightGrab_pear', 'Walk_boardgame', 'RightPut_pear_boardgame', 'Walk_salmon', 'RightGrab_salmon', 'Walk_kitchenknife', 'RightGrab_kitchenknife', 'Cut_salmon', 'Walk_self', 'RightGrab_self', 'Walk_salad', 'RightPut_salmon_salad']","['Walk', 'RightGrab', 'RightPut', 'LeftGrab', 'Cut']","['pear', 'boardgame', 'kitchenknife', 'salmon', 'salad']",True,True,1165,1165,112,1.0147180557250977,0,0,[],3715
IsSwitchedOn_wallphone & IsCut_peach,"['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_wallphone', 'PlugIn_wallphone', 'SwitchOn_wallphone', 'Walk_peach', 'LeftGrab_peach', 'Cut_peach']","['Walk_wallphone', 'SwitchOn_wallphone', 'Walk_knife', 'RightGrab_knife', 'Walk_peach', 'LeftGrab_peach', 'Cut_peach']","['Walk', 'RightGrab', 'PlugIn', 'SwitchOn', 'LeftGrab', 'Cut']","['kitchenknife', 'wallphone', 'peach']",True,True,14319,14319,32,1.1089413166046143,0,0,[],43017
IsCut_cutlets & IsPlugged_toaster,"['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_toaster', 'PlugIn_toaster', 'Walk_cutlets', 'LeftGrab_cutlets', 'Cut_cutlets']","['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_cutlets', 'LeftGrab_cutlets', 'Cut_cutlets', 'Walk_toaster', 'PlugIn_toaster']","['Walk', 'RightGrab', 'PlugIn', 'LeftGrab', 'Cut']","['kitchenknife', 'toaster', 'cutlets']",True,True,371,371,69,1.0455384254455566,0,0,[],1247
IsCut_pie & IsSwitchedOn_clock & IsSwitchedOn_stove,"['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_clock', 'PlugIn_clock', 'SwitchOn_clock', 'Walk_stove', 'SwitchOn_stove', 'Walk_pie', 'LeftGrab_pie', 'Cut_pie']","['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_pie', 'LeftGrab_pie', 'Cut_pie', 'Walk_clock', 'SwitchOn_clock', 'Walk_stove', 'SwitchOn_stove']","['Walk', 'RightGrab', 'PlugIn', 'SwitchOn', 'LeftGrab', 'Cut']","['kitchenknife', 'clock', 'stove', 'pie']",True,True,5671,5671,28,1.0858750343322754,0,0,[],17065
IsCut_salmon & IsNear_self_boardgame,"['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_salmon', 'LeftGrab_salmon', 'Walk_boardgame', 'Cut_salmon']","['Walk_salmon', 'RightGrab_salmon', 'Walk_boardgame', 'RightGrab_boardgame', 'Cut_salmon']","['Walk', 'RightGrab', 'LeftGrab', 'Cut']","['kitchenknife', 'salmon', 'boardgame']",True,True,547,547,91,1.014392614364624,0,0,[],1819
IsOpen_washingmachine & IsPlugged_mouse,"['Walk_washingmachine', 'Open_washingmachine', 'Walk_mouse', 'PlugIn_mouse']","['Walk_washingmachine', 'Open_washingmachine']","['Walk', 'Open', 'PlugIn']","['washingmachine', 'mouse']",True,True,21329,21329,28,1.1553349494934082,0,0,[],64039
IsCut_pancake & IsIn_dishbowl_toilet & IsClose_toilet,"['Walk_dishbowl', 'RightGrab_dishbowl', 'Walk_toilet', 'Open_toilet', 'RightPutIn_dishbowl_toilet', 'Close_toilet', 'Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_pancake', 'LeftGrab_pancake', 'Cut_pancake']","['Walk_pancake', 'RightGrab_pancake', 'Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_dishbowl_toilet', 'RightPutIn_pancake_dishbowl', 'Close_toilet']","['Walk', 'RightGrab', 'Open', 'RightPutIn', 'Close', 'LeftGrab', 'Cut']","['dishbowl', 'toilet', 'kitchenknife', 'pancake']",True,True,2153,2153,26,1.0903685092926025,0,0,[],6507
IsSwitchedOn_clock & IsNear_self_plum & IsOn_creamybuns_floor,"['Walk_clock', 'PlugIn_clock', 'SwitchOn_clock', 'Walk_creamybuns', 'LeftGrab_creamybuns', 'Walk_floor', 'LeftPut_creamybuns_floor', 'Walk_plum']","['Walk_clock', 'SwitchOn_clock', 'Walk_plum', 'RightGrab_plum', 'Walk_creamybuns', 'RightGrab_creamybuns', 'Walk_floor', 'RightPut_creamybuns_floor']","['Walk', 'PlugIn', 'SwitchOn', 'LeftGrab', 'LeftPut']","['clock', 'creamybuns', 'floor', 'plum']",True,True,579,579,94,1.002302885055542,0,0,[],1921
IsCut_lime & IsCut_lime,"['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_lime', 'LeftGrab_lime', 'Cut_lime']","['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_lime', 'LeftGrab_lime', 'Cut_lime']","['Walk', 'RightGrab', 'LeftGrab', 'Cut']","['kitchenknife', 'lime']",True,True,11361,11361,27,1.0083072185516357,0,0,[],34133
IsOn_clothesshirt_bench & IsSwitchedOn_oven,"['Walk_oven', 'PlugIn_oven', 'SwitchOn_oven', 'Walk_clothesshirt', 'LeftGrab_clothesshirt', 'Walk_bench', 'LeftPut_clothesshirt_bench']","['Walk_clothesshirt', 'RightGrab_clothesshirt', 'Walk_bench', 'RightPut_clothesshirt_bench', 'Walk_oven', 'SwitchOn_oven']","['Walk', 'PlugIn', 'SwitchOn', 'LeftGrab', 'LeftPut']","['oven', 'clothesshirt', 'bench']",True,True,457,457,105,1.052042007446289,0,0,[],1577
IsOpen_curtains & IsClean_wineglass & IsIn_toiletpaper_box,"['Walk_toiletpaper', 'RightGrab_toiletpaper', 'Walk_box', 'Open_box', 'RightPutIn_toiletpaper_box', 'Walk_curtains', 'Open_curtains', 'Walk_rag', 'RightGrab_rag', 'Walk_wineglass', 'Wipe_wineglass']","['Walk_curtains', 'Open_curtains', 'Walk_wineglass', 'RightGrab_wineglass', 'Walk_faucet', 'SwitchOn_faucet', 'Wash_wineglass', 'Walk_toiletpaper', 'RightGrab_toiletpaper', 'Walk_box', 'RightPutIn_toiletpaper_box']","['Walk', 'RightGrab', 'Open', 'RightPutIn', 'Wipe']","['toiletpaper', 'box', 'curtains', 'rag', 'wineglass']",True,True,4325,4325,97,1.0076727867126465,0,0,[],13165
IsOn_sundae_floor & IsSwitchedOn_faucet & IsPlugged_tablelamp,"['Walk_tablelamp', 'PlugIn_tablelamp', 'Walk_sundae', 'RightGrab_sundae', 'Walk_faucet', 'SwitchOn_faucet', 'Walk_floor', 'RightPut_sundae_floor']","['Walk_sundae', 'RightGrab_sundae', 'Walk_floor', 'RightPut_sundae_floor', 'Walk_faucet', 'SwitchOn_faucet', 'Walk_tablelamp', 'PlugIn_tablelamp']","['Walk', 'PlugIn', 'RightGrab', 'SwitchOn', 'RightPut']","['tablelamp', 'sundae', 'faucet', 'floor']",True,True,451,451,98,1.0386989116668701,0,0,[],1545
IsSwitchedOn_lightswitch & IsOpen_door & IsCut_plum,"['Walk_lightswitch', 'PlugIn_lightswitch', 'SwitchOn_lightswitch', 'Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_door', 'Open_door', 'Walk_plum', 'LeftGrab_plum', 'Cut_plum']","['Walk_lightswitch', 'SwitchOn_lightswitch', 'Walk_door', 'Open_door', 'Walk_plum', 'RightGrab_plum', 'Cut_plum']","['Walk', 'PlugIn', 'SwitchOn', 'RightGrab', 'Open', 'LeftGrab', 'Cut']","['lightswitch', 'kitchenknife', 'door', 'plum']",True,True,10930,10930,30,1.0312774181365967,0,0,[],32846
IsIn_clothespile_washingmachine & IsClose_washingmachine & IsOn_mincedmeat_cuttingboard,"['Walk_mincedmeat', 'LeftGrab_mincedmeat', 'Walk_clothespile', 'RightGrab_clothespile', 'Walk_cuttingboard', 'LeftPut_mincedmeat_cuttingboard', 'Walk_washingmachine', 'PlugIn_washingmachine', 'Open_washingmachine', 'RightPutIn_clothespile_washingmachine', 'Close_washingmachine']","['Walk_clothespile', 'RightGrab_clothespile', 'Walk_washingmachine', 'Close_washingmachine', 'Walk_mincedmeat', 'RightGrab_mincedmeat', 'Walk_cuttingboard', 'LeftPut_mincedmeat_cuttingboard']","['Walk', 'LeftGrab', 'RightGrab', 'LeftPut', 'PlugIn', 'Open', 'RightPutIn', 'Close']","['mincedmeat', 'clothespile', 'cuttingboard', 'washingmachine']",True,True,4138,4138,95,1.0375452041625977,0,0,[],12600
IsCut_salmon & IsIn_folder_nightstand & IsClose_nightstand,"['Walk_folder', 'RightGrab_folder', 'Walk_nightstand', 'Open_nightstand', 'RightPutIn_folder_nightstand', 'Close_nightstand', 'Walk_salmon', 'LeftGrab_salmon', 'Walk_kitchenknife', 'RightGrab_kitchenknife', 'Cut_salmon']","['Walk_salmon', 'RightGrab_salmon', 'Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_folder', 'RightGrab_folder', 'Walk_nightstand', 'Close_nightstand']","['Walk', 'RightGrab', 'Open', 'RightPutIn', 'Close', 'LeftGrab', 'Cut']","['folder', 'nightstand', 'salmon', 'kitchenknife']",True,True,3186,3186,20,1.053015947341919,0,0,[],9594
IsOpen_coffeepot & IsSwitchedOn_toaster,"['Walk_coffeepot', 'Open_coffeepot', 'Walk_toaster', 'PlugIn_toaster', 'SwitchOn_toaster']","['Walk_coffeepot', 'RightGrab_coffeepot', 'Open_coffeepot', 'Walk_toaster', 'SwitchOn_toaster']","['Walk', 'Open', 'PlugIn', 'SwitchOn']","['coffeepot', 'toaster']",True,True,5677,5677,29,1.0438086986541748,0,0,[],17085
IsPlugged_washingmachine & IsSwitchedOn_candle & IsNear_self_dishbowl,"['Walk_candle', 'SwitchOn_candle', 'Walk_washingmachine', 'PlugIn_washingmachine', 'Walk_dishbowl']","['Walk_washingmachine', 'RightGrab_washingmachine', 'PlugIn_washingmachine', 'Walk_candle', 'SwitchOn_candle', 'Walk_dishbowl']","['Walk', 'SwitchOn', 'PlugIn']","['candle', 'washingmachine', 'dishbowl']",True,True,31249,31249,35,1.1076512336730957,0,0,[],93813
IsNear_self_hairproduct & IsCut_bananas & IsIn_dishbowl_cabinet,"['Walk_dishbowl', 'RightGrab_dishbowl', 'Walk_cabinet', 'Open_cabinet', 'RightPutIn_dishbowl_cabinet', 'Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_bananas', 'LeftGrab_bananas', 'Walk_hairproduct', 'Cut_bananas']","['Walk_hairproduct', 'RightGrab_hairproduct', 'Walk_bananan', 'RightGrab_bananas', 'Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_dishbowl', 'RightGrab_dishbowl', 'Walk_cabinet', 'RightPutIn_dishbowl_cabinet']","['Walk', 'RightGrab', 'Open', 'RightPutIn', 'LeftGrab', 'Cut']","['dishbowl', 'cabinet', 'kitchenknife', 'bananas', 'hairproduct']",True,True,2009,2009,80,1.0111865997314453,0,0,[],6183
IsIn_washingsponge_toilet & IsClose_toilet & IsOn_mug_boardgame,"['Walk_washingsponge', 'RightGrab_washingsponge', 'Walk_toilet', 'Open_toilet', 'RightPutIn_washingsponge_toilet', 'Close_toilet', 'Walk_mug', 'RightGrab_mug', 'Walk_boardgame', 'RightPut_mug_boardgame']","['Walk_washingsponge', 'RightGrab_washingsponge', 'Walk_toilet', 'RightPutIn_washingsponge_toilet', 'Close_toilet', 'Walk_mug', 'RightGrab_mug', 'Walk_boardgame', 'RightPut_mug_boardgame']","['Walk', 'RightGrab', 'Open', 'RightPutIn', 'Close', 'RightPut']","['washingsponge', 'toilet', 'mug', 'boardgame']",True,True,2577,2577,28,1.0684034824371338,0,0,[],7783
IsSwitchedOn_coffeemaker & IsSwitchedOn_printer & IsOn_pancake_coffeetable,"['Walk_printer', 'PlugIn_printer', 'SwitchOn_printer', 'Walk_pancake', 'RightGrab_pancake', 'Walk_coffeemaker', 'PlugIn_coffeemaker', 'SwitchOn_coffeemaker', 'Walk_coffeetable', 'RightPut_pancake_coffeetable']","['Walk_coffeemaker', 'SwitchOn_coffeemaker', 'Walk_printer', 'SwitchOn_printer', 'Walk_pancake', 'RightGrab_pancake', 'Walk_coffeetable', 'RightPut_pancake_coffeetable']","['Walk', 'PlugIn', 'SwitchOn', 'RightGrab', 'RightPut']","['printer', 'pancake', 'coffeemaker', 'coffeetable']",True,True,455,455,98,1.0051815509796143,0,0,[],1557
IsCut_carrot & IsOpen_magazine,"['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_magazine', 'Open_magazine', 'Walk_carrot', 'LeftGrab_carrot', 'Cut_carrot']","['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_carrot', 'RightPut_carrot_kitchencounter', 'Walk_magazine', 'Open_magazine']","['Walk', 'RightGrab', 'Open', 'LeftGrab', 'Cut']","['kitchenknife', 'magazine', 'carrot']",True,True,10845,10845,29,1.099074125289917,0,0,[],32589
IsNear_self_keyboard & IsOpen_microwave,"['Walk_microwave', 'Open_microwave', 'Walk_keyboard']","['Walk_keyboard', 'RightGrab_keyboard', 'Walk_microwave', 'Open_microwave']","['Walk', 'Open']","['microwave', 'keyboard']",False,False,211,211,13,0.14898037910461426,33,3,"['Walk(microwave)', 'Open(microwave)', 'Walk(keyboard)']",131
IsCut_plum & IsPlugged_keyboard,"['Walk_keyboard', 'PlugIn_keyboard', 'Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_plum', 'LeftGrab_plum', 'Cut_plum']","['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_plum', 'RightGrab_plum', 'Cut_plum']","['Walk', 'PlugIn', 'RightGrab', 'LeftGrab', 'Cut']","['keyboard', 'kitchenknife', 'plum']",True,True,10845,10845,29,1.1518619060516357,0,0,[],32589
IsOn_breadslice_desk & IsPlugged_tv & IsNear_self_door,"['Walk_tv', 'PlugIn_tv', 'Walk_breadslice', 'RightGrab_breadslice', 'Walk_desk', 'RightPut_breadslice_desk', 'Walk_door']","['Walk_breadslice', 'RightGrab_breadslice', 'Walk_desk', 'RightPut_breadslice_desk', 'Walk_tv', 'PlugIn_tv', 'Walk_door']","['Walk', 'PlugIn', 'RightGrab', 'RightPut']","['tv', 'breadslice', 'desk', 'door']",True,True,894,894,60,1.0127835273742676,0,0,[],2798
IsIn_toiletpaper_toilet & IsClose_toilet & IsPlugged_mouse,"['Walk_mouse', 'PlugIn_mouse', 'Walk_toiletpaper', 'RightGrab_toiletpaper', 'Walk_toilet', 'Open_toilet', 'RightPutIn_toiletpaper_toilet', 'Close_toilet']","['Walk_toiletpaper', 'RightGrab_toiletpaper', 'Walk_toilet', 'Close_toilet', 'Walk_mouse', 'PlugIn_mouse']","['Walk', 'PlugIn', 'RightGrab', 'Open', 'RightPutIn', 'Close']","['mouse', 'toiletpaper', 'toilet']",True,True,2228,2228,27,1.0973973274230957,0,0,[],6734
IsSwitchedOn_microwave & IsPlugged_tablelamp,"['Walk_microwave', 'PlugIn_microwave', 'SwitchOn_microwave', 'Walk_tablelamp', 'PlugIn_tablelamp']","['Walk_microwave', 'SwitchOn_microwave', 'Walk_tablelamp', 'PlugIn_tablelamp']","['Walk', 'PlugIn', 'SwitchOn']","['microwave', 'tablelamp']",True,True,14505,14505,18,1.2012629508972168,0,0,[],43547
IsNear_self_creamybuns & IsOpen_printer,"['Walk_printer', 'Open_printer', 'Walk_creamybuns']","['Walk_creamybuns', 'RightGrab_creamybuns', 'Walk_printer', 'Open_printer']","['Walk', 'Open']","['printer', 'creamybuns']",False,False,142,142,7,0.06855964660644531,33,3,"['Walk(printer)', 'Open(printer)', 'Walk(creamybuns)']",92
IsOpen_bathroomcabinet & IsNear_self_condimentbottle,"['Walk_bathroomcabinet', 'Open_bathroomcabinet', 'Walk_condimentbottle']","['Walk_condimentbottle', 'RightGrab_condimentbottle', 'Walk_bathroomcabinet', 'Open_bathroomcabinet']","['Walk', 'Open']","['bathroomcabinet', 'condimentbottle']",False,False,488,488,9,0.0791923999786377,33,3,"['Walk(bathroomcabinet)', 'Open(bathroomcabinet)', 'Walk(condimentbottle)']",618
IsNear_self_apple & IsClean_tvstand,"['Walk_rag', 'LeftGrab_rag', 'Walk_tvstand', 'Wipe_tvstand', 'Walk_apple']","['Walk_apple', 'RightGrab_apple', 'Walk_tvstand', 'RightPut_apple_tvstand']","['Walk', 'LeftGrab', 'Wipe']","['rag', 'tvstand', 'apple']",True,True,401,401,100,1.005342721939087,0,0,[],1399
IsIn_candybar_toilet & IsClose_toilet & IsOn_plate_cuttingboard,"['Walk_plate', 'LeftGrab_plate', 'Walk_candybar', 'RightGrab_candybar', 'Walk_cuttingboard', 'LeftPut_plate_cuttingboard', 'Walk_toilet', 'Open_toilet', 'RightPutIn_candybar_toilet', 'Close_toilet']","['Walk_candybar', 'RightGrab_candybar', 'Walk_toilet', 'RightPutIn_candybar_toilet', 'Close_toilet', 'Walk_plate', 'RightGrab_plate', 'Walk_cuttingboard', 'RightPut_plate_cuttingboard']","['Walk', 'LeftGrab', 'RightGrab', 'LeftPut', 'Open', 'RightPutIn', 'Close']","['plate', 'candybar', 'cuttingboard', 'toilet']",True,True,2566,2566,27,1.0249605178833008,0,0,[],7748
IsClean_paper & IsClean_closet,"['Walk_rag', 'LeftGrab_rag', 'Walk_closet', 'Wipe_closet', 'Walk_paper', 'Wipe_paper']","['Walk_paper', 'RightGrab_paper', 'Walk_closet', 'RightGrab_closet']","['Walk', 'LeftGrab', 'Wipe']","['rag', 'closet', 'paper']",True,True,493,493,90,1.0061283111572266,0,0,[],1655
IsIn_cereal_coffeemaker & IsClose_coffeemaker & IsOpen_milk,"['Walk_milk', 'Open_milk', 'Walk_cereal', 'RightGrab_cereal', 'Walk_coffeemaker', 'PlugIn_coffeemaker', 'Open_coffeemaker', 'RightPutIn_cereal_coffeemaker', 'Close_coffeemaker']","['Walk_cereal', 'RightGrab_cereal', 'Walk_coffeemaker', 'RightPutIn_cereal_coffeemaker', 'Close_coffeemaker', 'Walk_milk', 'Open_milk']","['Walk', 'Open', 'RightGrab', 'PlugIn', 'RightPutIn', 'Close']","['milk', 'cereal', 'coffeemaker']",True,True,2228,2228,28,1.0163743495941162,0,0,[],6736
IsSwitchedOn_cellphone & IsPlugged_cellphone,"['Walk_cellphone', 'PlugIn_cellphone', 'SwitchOn_cellphone']","['Walk_cellphone', 'SwitchOn_cellphone', 'PlugIn_cellphone']","['Walk', 'PlugIn', 'SwitchOn']",['cellphone'],False,False,3660,3660,8,0.1385793685913086,31,3,"['Walk(cellphone)', 'PlugIn(cellphone)', 'SwitchOn(cellphone)']",32931
IsClean_hairproduct & IsNear_self_juice & IsClean_coffeepot,"['Walk_rag', 'LeftGrab_rag', 'Walk_coffeepot', 'Wipe_coffeepot', 'Walk_hairproduct', 'Wipe_hairproduct', 'Walk_juice']","['Walk_hairproduct', 'RightGrab_hairproduct', 'Walk_faucet', 'SwitchOn_faucet', 'Wash_hairproduct', 'Walk_self', 'RightGrab_juice', 'Walk_coffeepot', 'RightGrab_coffeepot']","['Walk', 'LeftGrab', 'Wipe']","['rag', 'coffeepot', 'hairproduct', 'juice']",True,True,622,622,75,1.0021777153015137,0,0,[],2012
IsOn_folder_rug & IsNear_self_garbagecan & IsOn_pudding_cabinet,"['Walk_folder', 'LeftGrab_folder', 'Walk_pudding', 'RightGrab_pudding', 'Walk_rug', 'LeftPut_folder_rug', 'Walk_cabinet', 'RightPut_pudding_cabinet', 'Walk_garbagecan']","['Walk_rug', 'RightGrab_folder', 'Walk_garbagecan', 'RightPut_folder_garbagecan', 'Walk_cabinet', 'RightGrab_pudding', 'RightPut_pudding_cabinet']","['Walk', 'LeftGrab', 'RightGrab', 'LeftPut', 'RightPut']","['folder', 'pudding', 'rug', 'cabinet', 'garbagecan']",True,True,278,278,101,1.0069589614868164,0,0,[],1032
IsIn_rug_desk & IsClose_desk & IsOpen_coffeemaker,"['Walk_coffeemaker', 'Open_coffeemaker', 'Walk_rug', 'RightGrab_rug', 'Walk_desk', 'Open_desk', 'RightPutIn_rug_desk', 'Close_desk']","['Walk_rug', 'RightGrab_rug', 'Walk_desk', 'RightPutIn_rug_desk', 'Close_desk', 'Walk_coffeemaker', 'Open_coffeemaker']","['Walk', 'Open', 'RightGrab', 'RightPutIn', 'Close']","['coffeemaker', 'rug', 'desk']",True,True,532,532,41,1.002323865890503,0,0,[],1674
IsIn_chicken_coffeemaker & IsClose_coffeemaker & IsCut_poundcake,"['Walk_chicken', 'RightGrab_chicken', 'Walk_coffeemaker', 'Open_coffeemaker', 'PlugIn_coffeemaker', 'RightPutIn_chicken_coffeemaker', 'Close_coffeemaker', 'Walk_poundcake', 'LeftGrab_poundcake', 'Walk_kitchenknife', 'RightGrab_kitchenknife', 'Cut_poundcake']","['Walk_chicken', 'RightGrab_chicken', 'Walk_coffeemaker', 'RightPutIn_chicken_coffeemaker', 'Close_coffeemaker', 'Walk_poundcake', 'RightGrab_poundcake', 'Walk_kitchenknife', 'RightGrab_kitchenknife', 'Cut_poundcake']","['Walk', 'RightGrab', 'Open', 'PlugIn', 'RightPutIn', 'Close', 'LeftGrab', 'Cut']","['chicken', 'coffeemaker', 'poundcake', 'kitchenknife']",True,True,2245,2245,28,1.0759572982788086,0,0,[],6787
