Goal,Optimal_Actions,LLM_Optimal_Actions,Vital_Action_Predicates,Vital_Objects,Time_Limit_Exceeded,Error,Tree_Expanded_Number,Traversed_Number,Exploration_Number,Planning_Time_Total,Current_Cost,Action_Number,Recorded_Action_List,Tick_Time
IsOn_dishbowl_nightstand & IsSwitchedOn_coffeemaker & IsNear_self_nightstand,"['Walk_coffeemaker', 'SwitchOn_coffeemaker', 'Walk_dishbowl', 'RightGrab_dishbowl', 'Walk_nightstand', 'RightPut_dishbowl_nightstand']","['Walk_dishbowl', 'RightGrab_dishbowl', 'Walk_nightstand', 'RightPut_dishbowl_nightstand', 'Walk_coffeemaker', 'SwitchOn_coffeemaker']","['Walk', 'SwitchOn', 'RightGrab', 'RightPut']","['coffeemaker', 'dishbowl', 'nightstand']",False,False,14,597,14,0.013575553894042969,64,6,"['Walk(coffeemaker)', 'SwitchOn(coffeemaker)', 'Walk(dishbowl)', 'RightGrab(dishbowl)', 'Walk(nightstand)', 'RightPut(dishbowl,nightstand)']",253
IsOn_chocolatesyrup_desk & IsIn_chocolatesyrup_stove & IsClose_stove,"['Walk_chocolatesyrup', 'LeftGrab_chocolatesyrup', 'RightGrab_chocolatesyrup', 'Walk_desk', 'LeftPut_chocolatesyrup_desk', 'Walk_stove', 'Open_stove', 'RightPutIn_chocolatesyrup_stove', 'Close_stove']","['Walk_chocolatesyrup', 'RightGrab_chocolatesyrup', 'Walk_desk', 'RightPut_chocolatesyrup_desk', 'Walk_stove', 'Open_stove', 'RightPutIn_chocolatesyrup_stove', 'Close_stove']","['Walk', 'LeftGrab', 'RightGrab', 'LeftPut', 'Open', 'RightPutIn', 'Close']","['chocolatesyrup', 'desk', 'stove']",False,False,25,1001,25,0.0247647762298584,88,9,"['Walk(chocolatesyrup)', 'LeftGrab(chocolatesyrup)', 'RightGrab(chocolatesyrup)', 'Walk(desk)', 'LeftPut(chocolatesyrup,desk)', 'Walk(stove)', 'Open(stove)', 'RightPutIn(chocolatesyrup,stove)', 'Close(stove)']",552
IsOn_juice_stove & IsOn_juice_plate & IsNear_self_cutleryknife,"['Walk_juice', 'LeftGrab_juice', 'RightGrab_juice', 'Walk_stove', 'LeftPut_juice_stove', 'Walk_plate', 'RightPut_juice_plate', 'Walk_cutleryknife']","['Walk_juice', 'RightGrab_juice', 'Walk_stove', 'RightPut_juice_stove', 'Walk_plate', 'RightPut_juice_plate', 'Walk_cutleryknife']","['Walk', 'LeftGrab', 'RightGrab', 'LeftPut', 'RightPut']","['juice', 'stove', 'plate', 'cutleryknife']",False,False,16,202,16,0.009005308151245117,93,8,"['Walk(juice)', 'LeftGrab(juice)', 'RightGrab(juice)', 'Walk(stove)', 'LeftPut(juice,stove)', 'Walk(plate)', 'RightPut(juice,plate)', 'Walk(cutleryknife)']",449
IsNear_self_wine & IsIn_chips_cabinet & IsClose_cabinet,"['Walk_chips', 'RightGrab_chips', 'Walk_cabinet', 'Open_cabinet', 'RightPutIn_chips_cabinet', 'Close_cabinet', 'Walk_wine']","['Walk_wine', 'RightGrab_wine', 'Walk_cabinet', 'RightGrab_chips', 'Close_cabinet']","['Walk', 'RightGrab', 'Open', 'RightPutIn', 'Close']","['chips', 'cabinet', 'wine']",False,False,12,1025,12,0.016844511032104492,66,7,"['Walk(chips)', 'RightGrab(chips)', 'Walk(cabinet)', 'Open(cabinet)', 'RightPutIn(chips,cabinet)', 'Close(cabinet)', 'Walk(wine)']",294
IsNear_self_coffeemaker & IsSwitchedOn_lightswitch & IsOn_cupcake_kitchentable,"['Walk_cupcake', 'RightGrab_cupcake', 'Walk_lightswitch', 'SwitchOn_lightswitch', 'Walk_kitchentable', 'RightPut_cupcake_kitchentable', 'Walk_coffeemaker']","['Walk_coffeemaker', 'RightGrab_coffeemaker', 'Walk_lightswitch', 'SwitchOn_lightswitch', 'Walk_cupcake', 'RightGrab_cupcake', 'Walk_kitchentable', 'RightPut_cupcake_kitchentable']","['Walk', 'RightGrab', 'SwitchOn', 'RightPut']","['cupcake', 'lightswitch', 'kitchentable', 'coffeemaker']",False,False,14,596,14,0.014066457748413086,79,7,"['Walk(lightswitch)', 'SwitchOn(lightswitch)', 'Walk(cupcake)', 'RightGrab(cupcake)', 'Walk(kitchentable)', 'RightPut(cupcake,kitchentable)', 'Walk(coffeemaker)']",364
IsOpen_dishwasher & IsNear_self_dishbowl,"['Walk_dishwasher', 'Open_dishwasher', 'Walk_dishbowl']","['Walk_dishbowl', 'RightGrab_dishbowl', 'Walk_dishwasher', 'Open_dishwasher']","['Walk', 'Open']","['dishwasher', 'dishbowl']",False,False,4,4,4,0.0014889240264892578,33,3,"['Walk(dishwasher)', 'Open(dishwasher)', 'Walk(dishbowl)']",57
IsOpen_microwave & IsOpen_microwave & IsOpen_cabinet,"['Walk_microwave', 'Open_microwave', 'Walk_cabinet', 'Open_cabinet']","['Walk_microwave', 'Open_microwave']","['Walk', 'Open']","['microwave', 'cabinet']",False,False,8,393,8,0.008970975875854492,36,4,"['Walk(microwave)', 'Open(microwave)', 'Walk(cabinet)', 'Open(cabinet)']",131
IsNear_self_tablelamp & IsOn_chicken_kitchentable,"['Walk_chicken', 'LeftGrab_chicken', 'Walk_kitchentable', 'LeftPut_chicken_kitchentable', 'Walk_tablelamp']","['Walk_tablelamp', 'RightGrab_tablelamp', 'Walk_kitchentable', 'RightPutOn_chicken_kitchentable']","['Walk', 'LeftGrab', 'LeftPut']","['chicken', 'kitchentable', 'tablelamp']",False,False,6,7,6,0.0015757083892822266,67,5,"['Walk(chicken)', 'LeftGrab(chicken)', 'Walk(kitchentable)', 'LeftPut(chicken,kitchentable)', 'Walk(tablelamp)']",128
IsSwitchedOn_dishwasher & IsSwitchedOn_lightswitch,"['Walk_dishwasher', 'SwitchOn_dishwasher', 'Walk_lightswitch', 'SwitchOn_lightswitch']","['Walk_dishwasher', 'SwitchOn_dishwasher', 'Walk_lightswitch', 'SwitchOn_lightswitch']","['Walk', 'SwitchOn']","['dishwasher', 'lightswitch']",False,False,8,425,8,0.06052255630493164,46,4,"['Walk(lightswitch)', 'SwitchOn(lightswitch)', 'Walk(dishwasher)', 'SwitchOn(dishwasher)']",131
IsOn_cutlets_cabinet & IsOpen_stove & IsNear_self_bathroomcounter,"['Walk_cutlets', 'RightGrab_cutlets', 'Walk_stove', 'Open_stove', 'Walk_cabinet', 'RightPut_cutlets_cabinet', 'Walk_bathroomcounter']","['Walk_cutlets', 'RightGrab_cutlets', 'Walk_cabinet', 'RightPut_cutlets_cabinet', 'Walk_stove', 'Open_stove']","['Walk', 'RightGrab', 'Open', 'RightPut']","['cutlets', 'stove', 'cabinet', 'bathroomcounter']",False,False,15,790,15,0.01631474494934082,74,7,"['Walk(cutlets)', 'RightGrab(cutlets)', 'Walk(cabinet)', 'RightPut(cutlets,cabinet)', 'Walk(stove)', 'Open(stove)', 'Walk(bathroomcounter)']",374
IsNear_self_stove & IsOn_cutleryknife_bathroomcounter,"['Walk_cutleryknife', 'LeftGrab_cutleryknife', 'Walk_bathroomcounter', 'LeftPut_cutleryknife_bathroomcounter', 'Walk_stove']","['Walk_cutleryknife', 'RightGrab_cutleryknife', 'Walk_bathroomcounter', 'RightPut_cutleryknife_bathroomcounter']","['Walk', 'LeftGrab', 'LeftPut']","['cutleryknife', 'bathroomcounter', 'stove']",False,False,6,7,6,0.0018613338470458984,67,5,"['Walk(cutleryknife)', 'LeftGrab(cutleryknife)', 'Walk(bathroomcounter)', 'LeftPut(cutleryknife,bathroomcounter)', 'Walk(stove)']",128
IsNear_self_toaster & IsIn_bananas_dishwasher & IsClose_dishwasher,"['Walk_bananas', 'RightGrab_bananas', 'Walk_dishwasher', 'Open_dishwasher', 'RightPutIn_bananas_dishwasher', 'Close_dishwasher', 'Walk_toaster']","['Walk_toaster', 'SwitchOn_toaster', 'Walk_bananas', 'RightGrab_bananas', 'Walk_dishwasher', 'Open_dishwasher', 'RightPutIn_bananas_dishwasher', 'Close_dishwasher']","['Walk', 'RightGrab', 'Open', 'RightPutIn', 'Close']","['bananas', 'dishwasher', 'toaster']",False,False,12,977,12,0.016439437866210938,66,7,"['Walk(bananas)', 'RightGrab(bananas)', 'Walk(dishwasher)', 'Open(dishwasher)', 'RightPutIn(bananas,dishwasher)', 'Close(dishwasher)', 'Walk(toaster)']",294
IsSwitchedOn_toaster & IsNear_self_plate & IsOpen_dishwasher,"['Walk_dishwasher', 'Open_dishwasher', 'Walk_toaster', 'SwitchOn_toaster', 'Walk_plate']","['Walk_toaster', 'SwitchOn_toaster', 'Walk_plate', 'Walk_dishwasher', 'Open_dishwasher']","['Walk', 'Open', 'SwitchOn']","['dishwasher', 'toaster', 'plate']",False,False,9,378,9,0.008694887161254883,56,5,"['Walk(toaster)', 'SwitchOn(toaster)', 'Walk(dishwasher)', 'Open(dishwasher)', 'Walk(plate)']",175
IsNear_self_chocolatesyrup & IsNear_self_chocolatesyrup & IsOn_chips_cabinet,"['Walk_chips', 'LeftGrab_chips', 'Walk_cabinet', 'LeftPut_chips_cabinet', 'Walk_chocolatesyrup']","['Walk_chocolatesyrup', 'RightGrab_chocolatesyrup', 'Walk_cabinet', 'RightPut_chocolatesyrup_cabinet', 'Walk_chips', 'RightGrab_chips', 'RightPut_chips_cabinet']","['Walk', 'LeftGrab', 'LeftPut']","['chips', 'cabinet', 'chocolatesyrup']",False,False,6,7,6,0.0018019676208496094,67,5,"['Walk(chips)', 'LeftGrab(chips)', 'Walk(cabinet)', 'LeftPut(chips,cabinet)', 'Walk(chocolatesyrup)']",128
IsIn_wine_microwave & IsClose_microwave & IsNear_self_juice,"['Walk_wine', 'RightGrab_wine', 'Walk_microwave', 'Open_microwave', 'RightPutIn_wine_microwave', 'Close_microwave', 'Walk_juice']","['Walk_wine', 'RightGrab_wine', 'Walk_microwave', 'Open_microwave', 'RightPutIn_wine_microwave', 'Walk_juice', 'RightGrab_juice', 'LeftPutIn_juice_microwave', 'Close_microwave']","['Walk', 'RightGrab', 'Open', 'RightPutIn', 'Close']","['wine', 'microwave', 'juice']",False,False,12,977,12,0.016083240509033203,66,7,"['Walk(wine)', 'RightGrab(wine)', 'Walk(microwave)', 'Open(microwave)', 'RightPutIn(wine,microwave)', 'Close(microwave)', 'Walk(juice)']",294
IsOpen_stove & IsSwitchedOn_dishwasher,"['Walk_dishwasher', 'SwitchOn_dishwasher', 'Walk_stove', 'Open_stove']","['Walk_stove', 'Open_stove', 'SwitchOn_dishwasher']","['Walk', 'SwitchOn', 'Open']","['dishwasher', 'stove']",False,False,8,441,8,0.008891582489013672,41,4,"['Walk(dishwasher)', 'SwitchOn(dishwasher)', 'Walk(stove)', 'Open(stove)']",131
IsIn_plate_microwave & IsClose_microwave & IsNear_self_waterglass,"['Walk_plate', 'RightGrab_plate', 'Walk_microwave', 'Open_microwave', 'RightPutIn_plate_microwave', 'Close_microwave', 'Walk_waterglass']","['Walk_microwave', 'Open_microwave', 'RightPutIn_plate_microwave', 'Close_microwave']","['Walk', 'RightGrab', 'Open', 'RightPutIn', 'Close']","['plate', 'microwave', 'waterglass']",False,False,12,1039,12,0.0167844295501709,66,7,"['Walk(plate)', 'RightGrab(plate)', 'Walk(microwave)', 'Open(microwave)', 'RightPutIn(plate,microwave)', 'Close(microwave)', 'Walk(waterglass)']",294
IsSwitchedOn_tablelamp & IsOn_bananas_cabinet,"['Walk_tablelamp', 'SwitchOn_tablelamp', 'Walk_bananas', 'RightGrab_bananas', 'Walk_cabinet', 'RightPut_bananas_cabinet']","['Walk_tablelamp', 'SwitchOn_tablelamp', 'Walk_bananas', 'RightGrab_bananas', 'Walk_cabinet', 'RightPut_bananas_cabinet']","['Walk', 'SwitchOn', 'RightGrab', 'RightPut']","['tablelamp', 'bananas', 'cabinet']",False,False,13,611,13,0.013791799545288086,64,6,"['Walk(tablelamp)', 'SwitchOn(tablelamp)', 'Walk(bananas)', 'RightGrab(bananas)', 'Walk(cabinet)', 'RightPut(bananas,cabinet)']",249
IsOn_waterglass_plate & IsSwitchedOn_tv & IsNear_self_lightswitch,"['Walk_tv', 'SwitchOn_tv', 'Walk_waterglass', 'LeftGrab_waterglass', 'Walk_plate', 'LeftPut_waterglass_plate', 'Walk_lightswitch']","['Walk_waterglass', 'RightGrab_waterglass', 'Walk_plate', 'RightGrab_plate', 'Walk_tv', 'SwitchOn_tv', 'Walk_lightswitch']","['Walk', 'SwitchOn', 'LeftGrab', 'LeftPut']","['tv', 'waterglass', 'plate', 'lightswitch']",False,False,13,387,13,0.009408712387084961,90,7,"['Walk(waterglass)', 'LeftGrab(waterglass)', 'Walk(plate)', 'LeftPut(waterglass,plate)', 'Walk(tv)', 'SwitchOn(tv)', 'Walk(lightswitch)']",331
IsNear_self_faucet & IsOn_book_kitchentable & IsOn_book_cabinet,"['Walk_book', 'LeftGrab_book', 'RightGrab_book', 'Walk_kitchentable', 'LeftPut_book_kitchentable', 'Walk_cabinet', 'RightPut_book_cabinet', 'Walk_faucet']","['Walk_faucet', 'RightGrab_faucet', 'Walk_kitchentable', 'RightGrab_book', 'Walk_cabinet', 'LeftPut_book_cabinet']","['Walk', 'LeftGrab', 'RightGrab', 'LeftPut', 'RightPut']","['book', 'kitchentable', 'cabinet', 'faucet']",False,False,16,202,16,0.00829768180847168,93,8,"['Walk(book)', 'LeftGrab(book)', 'RightGrab(book)', 'Walk(kitchentable)', 'LeftPut(book,kitchentable)', 'Walk(cabinet)', 'RightPut(book,cabinet)', 'Walk(faucet)']",449
IsOn_bananas_cabinet & IsOpen_fridge,"['Walk_bananas', 'RightGrab_bananas', 'Walk_fridge', 'Open_fridge', 'Walk_cabinet', 'RightPut_bananas_cabinet']","['Walk_bananas', 'RightGrab_bananas', 'Walk_cabinet', 'RightPut_bananas_cabinet', 'Walk_fridge', 'Open_fridge']","['Walk', 'RightGrab', 'Open', 'RightPut']","['bananas', 'fridge', 'cabinet']",False,False,14,756,14,0.015560150146484375,59,6,"['Walk(bananas)', 'RightGrab(bananas)', 'Walk(fridge)', 'Open(fridge)', 'Walk(cabinet)', 'RightPut(bananas,cabinet)']",277
IsOn_cupcake_nightstand & IsNear_self_stove & IsOn_cupcake_cabinet,"['Walk_cupcake', 'LeftGrab_cupcake', 'RightGrab_cupcake', 'Walk_nightstand', 'LeftPut_cupcake_nightstand', 'Walk_cabinet', 'RightPut_cupcake_cabinet', 'Walk_stove']","['Walk_cupcake', 'RightGrab_cupcake', 'Walk_nightstand', 'RightPut_cupcake_nightstand', 'Walk_self', 'Walk_stove', 'RightPut_cupcake_stove', 'Walk_cabinet', 'RightPut_cupcake_cabinet']","['Walk', 'LeftGrab', 'RightGrab', 'LeftPut', 'RightPut']","['cupcake', 'nightstand', 'cabinet', 'stove']",False,False,16,202,16,0.008725643157958984,93,8,"['Walk(cupcake)', 'LeftGrab(cupcake)', 'RightGrab(cupcake)', 'Walk(nightstand)', 'LeftPut(cupcake,nightstand)', 'Walk(cabinet)', 'RightPut(cupcake,cabinet)', 'Walk(stove)']",449
IsSwitchedOn_microwave & IsSwitchedOn_coffeemaker,"['Walk_microwave', 'SwitchOn_microwave', 'Walk_coffeemaker', 'SwitchOn_coffeemaker']","['Walk_microwave', 'SwitchOn_microwave', 'Walk_coffeemaker', 'SwitchOn_coffeemaker']","['Walk', 'SwitchOn']","['microwave', 'coffeemaker']",False,False,8,425,8,0.008564233779907227,46,4,"['Walk(microwave)', 'SwitchOn(microwave)', 'Walk(coffeemaker)', 'SwitchOn(coffeemaker)']",131
IsSwitchedOn_tv & IsSwitchedOn_faucet,"['Walk_faucet', 'SwitchOn_faucet', 'Walk_tv', 'SwitchOn_tv']","['Walk_tv', 'SwitchOn_tv', 'Walk_faucet', 'SwitchOn_faucet']","['Walk', 'SwitchOn']","['faucet', 'tv']",False,False,8,393,8,0.008166074752807617,46,4,"['Walk(tv)', 'SwitchOn(tv)', 'Walk(faucet)', 'SwitchOn(faucet)']",131
IsNear_self_chair & IsSwitchedOn_dishwasher & IsOn_cutlets_cabinet,"['Walk_cutlets', 'RightGrab_cutlets', 'Walk_dishwasher', 'SwitchOn_dishwasher', 'Walk_cabinet', 'RightPut_cutlets_cabinet', 'Walk_chair']","['Walk_chair', '_']","['Walk', 'RightGrab', 'SwitchOn', 'RightPut']","['cutlets', 'dishwasher', 'cabinet', 'chair']",False,False,14,675,14,0.014711618423461914,79,7,"['Walk(dishwasher)', 'SwitchOn(dishwasher)', 'Walk(cutlets)', 'RightGrab(cutlets)', 'Walk(cabinet)', 'RightPut(cutlets,cabinet)', 'Walk(chair)']",364
IsSwitchedOn_tablelamp & IsSwitchedOn_dishwasher,"['Walk_dishwasher', 'SwitchOn_dishwasher', 'Walk_tablelamp', 'SwitchOn_tablelamp']","['Walk_tablelamp', 'SwitchOn_tablelamp', 'Walk_dishwasher', 'SwitchOn_dishwasher']","['Walk', 'SwitchOn']","['dishwasher', 'tablelamp']",False,False,8,425,8,0.008314132690429688,46,4,"['Walk(tablelamp)', 'SwitchOn(tablelamp)', 'Walk(dishwasher)', 'SwitchOn(dishwasher)']",131
IsNear_self_plate & IsIn_bananas_dishwasher & IsClose_dishwasher,"['Walk_bananas', 'RightGrab_bananas', 'Walk_dishwasher', 'Open_dishwasher', 'RightPutIn_bananas_dishwasher', 'Close_dishwasher', 'Walk_plate']","['Walk_plate', 'RightGrab_plate', 'Walk_dishwasher', 'Open_dishwasher', 'RightPutIn_bananas_dishwasher', 'Close_dishwasher']","['Walk', 'RightGrab', 'Open', 'RightPutIn', 'Close']","['bananas', 'dishwasher', 'plate']",False,False,12,977,12,0.016284465789794922,66,7,"['Walk(bananas)', 'RightGrab(bananas)', 'Walk(dishwasher)', 'Open(dishwasher)', 'RightPutIn(bananas,dishwasher)', 'Close(dishwasher)', 'Walk(plate)']",294
IsNear_self_bathroomcounter & IsSwitchedOn_lightswitch,"['Walk_lightswitch', 'SwitchOn_lightswitch', 'Walk_bathroomcounter']","['Walk_bathroomcounter', 'SwitchOn_lightswitch']","['Walk', 'SwitchOn']","['lightswitch', 'bathroomcounter']",False,False,4,4,4,0.0014574527740478516,38,3,"['Walk(lightswitch)', 'SwitchOn(lightswitch)', 'Walk(bathroomcounter)']",57
IsIn_wine_dishwasher & IsClose_dishwasher & IsNear_self_cupcake,"['Walk_wine', 'RightGrab_wine', 'Walk_dishwasher', 'Open_dishwasher', 'RightPutIn_wine_dishwasher', 'Close_dishwasher', 'Walk_cupcake']","['Walk_wine', 'RightGrab_wine', 'Walk_dishwasher', 'Open_dishwasher', 'RightPutIn_wine_dishwasher', 'Close_dishwasher', 'Walk_cupcake']","['Walk', 'RightGrab', 'Open', 'RightPutIn', 'Close']","['wine', 'dishwasher', 'cupcake']",False,False,12,977,12,0.01607489585876465,66,7,"['Walk(wine)', 'RightGrab(wine)', 'Walk(dishwasher)', 'Open(dishwasher)', 'RightPutIn(wine,dishwasher)', 'Close(dishwasher)', 'Walk(cupcake)']",294
IsOn_waterglass_plate & IsNear_self_stove & IsOpen_dishwasher,"['Walk_waterglass', 'RightGrab_waterglass', 'Walk_dishwasher', 'Open_dishwasher', 'Walk_plate', 'RightPut_waterglass_plate', 'Walk_stove']","['Walk_waterglass', 'RightGrab_waterglass', 'Walk_plate', 'RightGrab_plate', 'Walk_stove']","['Walk', 'RightGrab', 'Open', 'RightPut']","['waterglass', 'dishwasher', 'plate', 'stove']",False,False,15,741,15,0.015596151351928711,74,7,"['Walk(waterglass)', 'RightGrab(waterglass)', 'Walk(dishwasher)', 'Open(dishwasher)', 'Walk(plate)', 'RightPut(waterglass,plate)', 'Walk(stove)']",364
IsSwitchedOn_tablelamp & IsOpen_cabinet,"['Walk_cabinet', 'Open_cabinet', 'Walk_tablelamp', 'SwitchOn_tablelamp']","['Walk_tablelamp', 'SwitchOn_tablelamp', 'Walk_cabinet', 'Open_cabinet']","['Walk', 'Open', 'SwitchOn']","['cabinet', 'tablelamp']",False,False,8,409,8,0.008428573608398438,41,4,"['Walk(tablelamp)', 'SwitchOn(tablelamp)', 'Walk(cabinet)', 'Open(cabinet)']",131
IsSwitchedOn_toaster & IsOpen_stove,"['Walk_stove', 'Open_stove', 'Walk_toaster', 'SwitchOn_toaster']","['Walk_toaster', 'SwitchOn_toaster', 'Walk_stove', 'Open_stove']","['Walk', 'Open', 'SwitchOn']","['stove', 'toaster']",False,False,8,409,8,0.008476972579956055,41,4,"['Walk(toaster)', 'SwitchOn(toaster)', 'Walk(stove)', 'Open(stove)']",131
IsSwitchedOn_faucet & IsNear_self_Bench,"['Walk_faucet', 'SwitchOn_faucet', 'Walk_Bench']","['Walk_faucet', 'SwitchOn_faucet']","['Walk', 'SwitchOn']","['faucet', 'Bench']",False,False,4,4,4,0.0012850761413574219,38,3,"['Walk(faucet)', 'SwitchOn(faucet)', 'Walk(Bench)']",57
IsNear_self_cabinet & IsOpen_cabinet,"['Walk_cabinet', 'Open_cabinet']","['Walk_cabinet', 'Open_cabinet']","['Walk', 'Open']",['cabinet'],False,False,4,20,4,0.0016312599182128906,18,2,"['Walk(cabinet)', 'Open(cabinet)']",28
IsSwitchedOn_tablelamp & IsOn_fryingpan_nightstand,"['Walk_tablelamp', 'SwitchOn_tablelamp', 'Walk_fryingpan', 'LeftGrab_fryingpan', 'Walk_nightstand', 'LeftPut_fryingpan_nightstand']","['Walk_tablelamp', 'SwitchOn_tablelamp', 'Walk_fryingpan', 'RightGrab_fryingpan', 'Walk_nightstand', 'RightPut_fryingpan_nightstand']","['Walk', 'SwitchOn', 'LeftGrab', 'LeftPut']","['tablelamp', 'fryingpan', 'nightstand']",False,False,12,386,12,0.008702993392944336,75,6,"['Walk(fryingpan)', 'LeftGrab(fryingpan)', 'Walk(nightstand)', 'LeftPut(fryingpan,nightstand)', 'Walk(tablelamp)', 'SwitchOn(tablelamp)']",236
IsSwitchedOn_coffeemaker & IsNear_self_coffeemaker & IsIn_dishbowl_stove,"['Walk_dishbowl', 'RightGrab_dishbowl', 'Walk_stove', 'Open_stove', 'RightPutIn_dishbowl_stove', 'Walk_coffeemaker', 'SwitchOn_coffeemaker']","['Walk_coffeemaker', 'SwitchOn_coffeemaker']","['Walk', 'RightGrab', 'Open', 'RightPutIn', 'SwitchOn']","['dishbowl', 'stove', 'coffeemaker']",False,False,19,1037,19,0.0729835033416748,71,7,"['Walk(dishbowl)', 'RightGrab(dishbowl)', 'Walk(stove)', 'Open(stove)', 'RightPutIn(dishbowl,stove)', 'Walk(coffeemaker)', 'SwitchOn(coffeemaker)']",273
IsNear_self_cupcake & IsIn_plate_stove & IsClose_stove,"['Walk_plate', 'RightGrab_plate', 'Walk_stove', 'Open_stove', 'RightPutIn_plate_stove', 'Close_stove', 'Walk_cupcake']","['Walk_cupcake', 'RightGrab_cupcake', 'Walk_plate', 'RightPut_cupcake_plate', 'Walk_stove', 'Close_stove']","['Walk', 'RightGrab', 'Open', 'RightPutIn', 'Close']","['plate', 'stove', 'cupcake']",False,False,12,1087,12,0.017487049102783203,66,7,"['Walk(plate)', 'RightGrab(plate)', 'Walk(stove)', 'Open(stove)', 'RightPutIn(plate,stove)', 'Close(stove)', 'Walk(cupcake)']",294
IsOpen_dishwasher & IsOn_book_kitchentable,"['Walk_dishwasher', 'Open_dishwasher', 'Walk_book', 'RightGrab_book', 'Walk_kitchentable', 'RightPut_book_kitchentable']","['Walk_dishwasher', 'Open_dishwasher']","['Walk', 'Open', 'RightGrab', 'RightPut']","['dishwasher', 'book', 'kitchentable']",False,False,14,740,14,0.015000104904174805,59,6,"['Walk(book)', 'RightGrab(book)', 'Walk(dishwasher)', 'Open(dishwasher)', 'Walk(kitchentable)', 'RightPut(book,kitchentable)']",277
IsNear_self_bathroomcounter & IsOpen_dishwasher,"['Walk_dishwasher', 'Open_dishwasher', 'Walk_bathroomcounter']","['Walk_dishwasher', 'Open_dishwasher']","['Walk', 'Open']","['dishwasher', 'bathroomcounter']",False,False,4,4,4,0.00157928466796875,33,3,"['Walk(dishwasher)', 'Open(dishwasher)', 'Walk(bathroomcounter)']",57
IsSwitchedOn_microwave & IsOpen_fridge,"['Walk_microwave', 'SwitchOn_microwave', 'Walk_fridge', 'Open_fridge']","['Walk_microwave', 'SwitchOn_microwave', 'Walk_fridge', 'Open_fridge']","['Walk', 'SwitchOn', 'Open']","['microwave', 'fridge']",False,False,8,409,8,0.008142471313476562,41,4,"['Walk(microwave)', 'SwitchOn(microwave)', 'Walk(fridge)', 'Open(fridge)']",131
IsSwitchedOn_computer & IsNear_self_chair & IsOpen_fridge,"['Walk_fridge', 'Open_fridge', 'Walk_computer', 'SwitchOn_computer', 'Walk_chair']","['Walk_computer', 'SwitchOn_computer']","['Walk', 'Open', 'SwitchOn']","['fridge', 'computer', 'chair']",False,False,9,378,9,0.009389400482177734,56,5,"['Walk(computer)', 'SwitchOn(computer)', 'Walk(fridge)', 'Open(fridge)', 'Walk(chair)']",175
IsOpen_stove & IsSwitchedOn_computer,"['Walk_stove', 'Open_stove', 'Walk_computer', 'SwitchOn_computer']","['Walk_stove', 'Open_stove']","['Walk', 'Open', 'SwitchOn']","['stove', 'computer']",False,False,8,409,8,0.008153915405273438,41,4,"['Walk(computer)', 'SwitchOn(computer)', 'Walk(stove)', 'Open(stove)']",131
IsSwitchedOn_tv & IsOn_juice_stove,"['Walk_tv', 'SwitchOn_tv', 'Walk_juice', 'LeftGrab_juice', 'Walk_stove', 'LeftPut_juice_stove']","['Walk_tv', 'SwitchOn_tv', 'Walk_juice', 'RightGrab_juice', 'Walk_stove', 'RightPut_juice_stove']","['Walk', 'SwitchOn', 'LeftGrab', 'LeftPut']","['tv', 'juice', 'stove']",False,False,12,386,12,0.008589029312133789,75,6,"['Walk(juice)', 'LeftGrab(juice)', 'Walk(stove)', 'LeftPut(juice,stove)', 'Walk(tv)', 'SwitchOn(tv)']",236
IsIn_fryingpan_microwave & IsClose_microwave & IsNear_self_waterglass,"['Walk_fryingpan', 'RightGrab_fryingpan', 'Walk_microwave', 'Open_microwave', 'RightPutIn_fryingpan_microwave', 'Close_microwave', 'Walk_waterglass']","['Walk_fryingpan', 'RightGrab_fryingpan', 'Walk_microwave', 'Open_microwave', 'RightPutIn_fryingpan_microwave', 'Walk_waterglass', 'RightGrab_waterglass', 'LeftPutIn_waterglass_microwave', 'Close_microwave']","['Walk', 'RightGrab', 'Open', 'RightPutIn', 'Close']","['fryingpan', 'microwave', 'waterglass']",False,False,12,977,12,0.016828536987304688,66,7,"['Walk(fryingpan)', 'RightGrab(fryingpan)', 'Walk(microwave)', 'Open(microwave)', 'RightPutIn(fryingpan,microwave)', 'Close(microwave)', 'Walk(waterglass)']",294
IsSwitchedOn_tablelamp & IsNear_self_cabinet,"['Walk_tablelamp', 'SwitchOn_tablelamp', 'Walk_cabinet']","['Walk_tablelamp', 'SwitchOn_tablelamp']","['Walk', 'SwitchOn']","['tablelamp', 'cabinet']",False,False,4,4,4,0.00164794921875,38,3,"['Walk(tablelamp)', 'SwitchOn(tablelamp)', 'Walk(cabinet)']",57
IsOpen_stove & IsSwitchedOn_tablelamp,"['Walk_stove', 'Open_stove', 'Walk_tablelamp', 'SwitchOn_tablelamp']","['Walk_stove', 'Open_stove']","['Walk', 'Open', 'SwitchOn']","['stove', 'tablelamp']",False,False,8,409,8,0.00854635238647461,41,4,"['Walk(tablelamp)', 'SwitchOn(tablelamp)', 'Walk(stove)', 'Open(stove)']",131
