Goal,Optimal_Actions,LLM_Optimal_Actions,Vital_Action_Predicates,Vital_Objects,Time_Limit_Exceeded,Error,Tree_Expanded_Number,Traversed_Number,Exploration_Number,Planning_Time_Total,Current_Cost,Action_Number,Recorded_Action_List,Tick_Time
IsClean_tablelamp,"['Walk_rag', 'LeftGrab_rag', 'Walk_tablelamp', 'Wipe_tablelamp']","['Walk_tablelamp', 'RightGrab_tablelamp', 'Wipe_tablelamp']","['Walk', 'LeftGrab', 'Wipe']","['rag', 'tablelamp']",False,False,231,231,4,0.036347389221191406,44,4,"['Walk(rag)', 'RightGrab(rag)', 'Walk(tablelamp)', 'Wipe(tablelamp)']",119
IsPlugged_washingmachine,"['Walk_washingmachine', 'PlugIn_washingmachine']","['Walk_washingmachine', 'PlugIn_washingmachine']","['Walk', 'PlugIn']",['washingmachine'],False,False,13,13,2,0.0222930908203125,23,2,"['Walk(washingmachine)', 'PlugIn(washingmachine)']",38
IsClean_cutleryknife,"['Walk_rag', 'LeftGrab_rag', 'Walk_cutleryknife', 'Wipe_cutleryknife']","['Walk_cutleryknife', 'RightGrab_cutleryknife']","['Walk', 'LeftGrab', 'Wipe']","['rag', 'cutleryknife']",False,False,229,229,4,0.09606313705444336,44,4,"['Walk(rag)', 'RightGrab(rag)', 'Walk(cutleryknife)', 'Wipe(cutleryknife)']",384
IsOn_chicken_sofa,"['Walk_chicken', 'LeftGrab_chicken', 'Walk_sofa', 'LeftPut_chicken_sofa']","['Walk_chicken', 'RightGrab_chicken', 'Walk_sofa', 'RightPut_chicken_sofa']","['Walk', 'LeftGrab', 'LeftPut']","['chicken', 'sofa']",False,False,133,133,4,0.03205585479736328,41,4,"['Walk(chicken)', 'RightGrab(chicken)', 'Walk(sofa)', 'RightPut(chicken,sofa)']",74
IsPlugged_radio,"['Walk_radio', 'PlugIn_radio']","['Walk_radio', 'PlugIn_radio']","['Walk', 'PlugIn']",['radio'],False,False,182,182,2,0.024778366088867188,23,2,"['Walk(radio)', 'PlugIn(radio)']",563
IsPlugged_cellphone,"['Walk_cellphone', 'PlugIn_cellphone']","['Walk_cellphone', 'PlugIn_cellphone']","['Walk', 'PlugIn']",['cellphone'],False,False,6,6,2,0.023044824600219727,23,2,"['Walk(cellphone)', 'PlugIn(cellphone)']",35
IsSwitchedOn_candle,"['Walk_candle', 'SwitchOn_candle']","['Walk_candle', 'SwitchOn_candle']","['Walk', 'SwitchOn']",['candle'],False,False,4,4,2,0.021648645401000977,23,2,"['Walk(candle)', 'SwitchOn(candle)']",32
IsNear_self_rug,['Walk_rug'],['Walk_rug'],['Walk'],['rug'],False,False,178,178,1,0.014040946960449219,15,1,['Walk(rug)'],542
IsPlugged_dishwasher,"['Walk_dishwasher', 'PlugIn_dishwasher']","['Walk_dishwasher', 'PlugIn_dishwasher']","['Walk', 'PlugIn']",['dishwasher'],False,False,11,11,2,0.022690296173095703,23,2,"['Walk(dishwasher)', 'PlugIn(dishwasher)']",38
IsCut_peach,"['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_peach', 'LeftGrab_peach', 'Cut_peach']","['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_peach', 'LeftGrab_peach', 'Cut_peach']","['Walk', 'RightGrab', 'LeftGrab', 'Cut']","['kitchenknife', 'peach']",False,True,1,1,1,0.014246702194213867,0,0,[],3
IsClean_waterglass,"['Walk_rag', 'LeftGrab_rag', 'Walk_waterglass', 'Wipe_waterglass']","['Walk_waterglass', 'RightGrab_waterglass', 'Wipe_waterglass']","['Walk', 'LeftGrab', 'Wipe']","['rag', 'waterglass']",False,False,229,229,4,0.09346246719360352,44,4,"['Walk(rag)', 'RightGrab(rag)', 'Walk(waterglass)', 'Wipe(waterglass)']",384
IsIn_plum_bathroomcabinet,"['Walk_plum', 'RightGrab_plum', 'Walk_bathroomcabinet', 'Open_bathroomcabinet', 'RightPutIn_plum_bathroomcabinet']","['Walk_plum', 'RightGrab_plum', 'Walk_bathroomcabinet']","['Walk', 'RightGrab', 'Open', 'RightPutIn']","['plum', 'bathroomcabinet']",False,False,266,266,5,0.06179547309875488,48,5,"['Walk(plum)', 'RightGrab(plum)', 'Walk(bathroomcabinet)', 'Open(bathroomcabinet)', 'RightPutIn(plum,bathroomcabinet)']",449
IsSwitchedOn_clock,"['Walk_clock', 'PlugIn_clock', 'SwitchOn_clock']","['Walk_clock', 'SwitchOn_clock']","['Walk', 'PlugIn', 'SwitchOn']",['clock'],False,False,8,8,3,0.048015594482421875,31,3,"['Walk(clock)', 'PlugIn(clock)', 'SwitchOn(clock)']",58
IsIn_wineglass_coffeemaker,"['Walk_wineglass', 'RightGrab_wineglass', 'Walk_coffeemaker', 'PlugIn_coffeemaker', 'Open_coffeemaker', 'RightPutIn_wineglass_coffeemaker']","['Walk_wineglass', 'RightGrab_wineglass', 'Walk_coffeemaker', 'RightPutIn_wineglass_coffeemaker']","['Walk', 'RightGrab', 'PlugIn', 'Open', 'RightPutIn']","['wineglass', 'coffeemaker']",False,False,270,270,6,0.0843346118927002,56,6,"['Walk(wineglass)', 'RightGrab(wineglass)', 'Walk(coffeemaker)', 'Open(coffeemaker)', 'PlugIn(coffeemaker)', 'RightPutIn(wineglass,coffeemaker)']",517
IsCut_chicken,"['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_chicken', 'LeftGrab_chicken', 'Cut_chicken']","['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_chicken', 'RightGrab_chicken', 'Cut_chicken']","['Walk', 'RightGrab', 'LeftGrab', 'Cut']","['kitchenknife', 'chicken']",False,True,1,1,1,0.01475834846496582,0,0,[],3
IsOn_slippers_nightstand,"['Walk_slippers', 'LeftGrab_slippers', 'Walk_nightstand', 'LeftPut_slippers_nightstand']","['Walk_slippers', 'RightGrab_slippers', 'Walk_nightstand', 'RightPut_slippers_nightstand']","['Walk', 'LeftGrab', 'LeftPut']","['slippers', 'nightstand']",False,False,135,135,4,0.03748273849487305,41,4,"['Walk(slippers)', 'RightGrab(slippers)', 'Walk(nightstand)', 'RightPut(slippers,nightstand)']",95
IsIn_facecream_oven,"['Walk_facecream', 'RightGrab_facecream', 'Walk_oven', 'PlugIn_oven', 'Open_oven', 'RightPutIn_facecream_oven']","['Walk_facecream', 'RightGrab_facecream', 'Walk_oven']","['Walk', 'RightGrab', 'PlugIn', 'Open', 'RightPutIn']","['facecream', 'oven']",False,False,270,270,6,0.07938861846923828,56,6,"['Walk(facecream)', 'RightGrab(facecream)', 'Walk(oven)', 'Open(oven)', 'PlugIn(oven)', 'RightPutIn(facecream,oven)']",517
IsCut_peach,"['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_peach', 'LeftGrab_peach', 'Cut_peach']","['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_peach', 'LeftGrab_peach', 'Cut_peach']","['Walk', 'RightGrab', 'LeftGrab', 'Cut']","['kitchenknife', 'peach']",False,True,1,1,1,0.014653205871582031,0,0,[],3
IsNear_self_sofa,['Walk_sofa'],['Walk_sofa'],['Walk'],['sofa'],False,False,176,176,1,0.012192487716674805,15,1,['Walk(sofa)'],536
IsIn_waterglass_toilet,"['Walk_waterglass', 'RightGrab_waterglass', 'Walk_toilet', 'Open_toilet', 'RightPutIn_waterglass_toilet']","['Walk_waterglass', 'RightGrab_waterglass', 'Walk_toilet']","['Walk', 'RightGrab', 'Open', 'RightPutIn']","['waterglass', 'toilet']",False,False,265,265,5,0.06697511672973633,48,5,"['Walk(waterglass)', 'RightGrab(waterglass)', 'Walk(toilet)', 'Open(toilet)', 'RightPutIn(waterglass,toilet)']",449
IsOn_paper_kitchencounter,"['Walk_paper', 'LeftGrab_paper', 'Walk_kitchencounter', 'LeftPut_paper_kitchencounter']","['Walk_paper', 'RightGrab_paper', 'Walk_kitchencounter', 'RightPut_paper_kitchencounter']","['Walk', 'LeftGrab', 'LeftPut']","['paper', 'kitchencounter']",False,False,133,133,4,0.0359044075012207,41,4,"['Walk(paper)', 'RightGrab(paper)', 'Walk(kitchencounter)', 'RightPut(paper,kitchencounter)']",77
IsClean_coffeetable,"['Walk_rag', 'LeftGrab_rag', 'Walk_coffeetable', 'Wipe_coffeetable']","['Walk_coffeetable', 'Wipe_coffeetable']","['Walk', 'LeftGrab', 'Wipe']","['rag', 'coffeetable']",False,False,227,227,4,0.03767681121826172,44,4,"['Walk(rag)', 'RightGrab(rag)', 'Walk(coffeetable)', 'Wipe(coffeetable)']",366
